# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       2.508962718576e+04       1.150005329083e-06       1.788363773131e+01       1.447726412557e+03       1.415254570760e+04       5.640570721020e-01       3.550962480788e+08       1.025767362589e+01       1.090498673485e+06       3.891085403066e+04       2.121291816396e+05       3.404911261107e-08       7.543730564594e+05       2.095911765615e+06       7.793292940943e+01       1.914041798001e+00 
       2.491517738563e+04       1.165830740365e-06       1.800495512165e+01       1.428263429375e+03       1.415242439021e+04       5.680014302022e-01       3.526243165432e+08       1.032679428656e+01       1.060485484015e+06       3.810486724748e+04       2.077352067196e+05       3.404911261107e-08       7.336108657067e+05       2.039936423689e+06       7.898050814100e+01       1.913498680111e+00 
       2.474194027591e+04       1.181871804990e-06       1.812707071890e+01       1.409065713720e+03       1.415230227461e+04       5.719733433781e-01       3.501695699473e+08       1.039636335713e+01       1.031298293882e+06       3.731557440816e+04       2.034322416922e+05       3.404911261107e-08       7.134200755980e+05       1.985466185580e+06       8.004186569357e+01       1.912952498000e+00 
       2.456990742692e+04       1.198131420008e-06       1.824998945877e+01       1.390129621237e+03       1.415217935587e+04       5.759730037633e-01       3.477318888423e+08       1.046638352285e+01       1.002914371411e+06       3.654262975616e+04       1.992184016065e+05       3.404911261107e-08       6.937849610678e+05       1.932460363841e+06       8.111717741484e+01       1.912403238969e+00 
       2.439907046761e+04       1.214612520591e-06       1.837371630364e+01       1.371451557850e+03       1.415205562903e+04       5.800006048268e-01       3.453111546098e+08       1.053685748221e+01       9.753116104887e+05       3.578569469583e+04       1.950918405505e+05       3.404911261107e-08       6.746902297950e+05       1.880879375530e+06       8.220662077204e+01       1.911850890322e+00 
       2.422942108509e+04       1.231318080513e-06       1.849825624258e+01       1.353027979065e+03       1.415193108909e+04       5.840563413814e-01       3.429072494559e+08       1.060778794703e+01       9.484685133507e+05       3.504443764415e+04       1.910507508423e+05       3.404911261107e-08       6.561210102946e+05       1.830684712132e+06       8.331037537557e+01       1.911295439370e+00 
       2.406095102429e+04       1.248251112649e-06       1.862361429150e+01       1.334855389284e+03       1.415180573104e+04       5.881404095932e-01       3.405200564056e+08       1.067917764243e+01       9.223641738386e+05       3.431853388544e+04       1.870933622391e+05       3.404911261107e-08       6.380628403367e+05       1.781838910300e+06       8.442862300266e+01       1.910736873431e+00 
       2.389365208750e+04       1.265414669469e-06       1.874979549324e+01       1.316930341132e+03       1.415167954984e+04       5.922530069915e-01       3.381494592972e+08       1.075102930691e+01       8.969782611201e+05       3.360766542916e+04       1.832179411608e+05       3.404911261107e-08       6.205016556842e+05       1.734305523394e+06       8.556154762149e+01       1.910175179828e+00 
       2.372751613400e+04       1.282811843546e-06       1.887680491765e+01       1.299249434789e+03       1.415155254041e+04       5.963943324772e-01       3.357953427764e+08       1.082334569233e+01       8.722910038572e+05       3.291152087063e+04       1.794227899316e+05       3.404911261107e-08       6.034237791403e+05       1.688049093800e+06       8.670933541531e+01       1.909610345895e+00 
       2.356253507967e+04       1.300445768065e-06       1.900464766169e+01       1.281809317332e+03       1.415142469767e+04       6.005645863333e-01       3.334575922908e+08       1.089612956399e+01       8.482831748092e+05       3.222979525465e+04       1.757062460360e+05       3.404911261107e-08       5.868159098982e+05       1.643035125998e+06       8.787217480700e+01       1.909042358974e+00 
       2.339870089656e+04       1.318319617338e-06       1.913332884954e+01       1.264606682085e+03       1.415129601648e+04       6.047639702336e-01       3.311360940844e+08       1.096938370060e+01       8.249360758597e+05       3.156218994189e+04       1.720666813905e+05       3.404911261107e-08       5.706651131827e+05       1.599230060375e+06       8.905025648367e+01       1.908471206417e+00 
       2.323600561256e+04       1.336436607333e-06       1.926285363270e+01       1.247638267986e+03       1.415116649170e+04       6.089926872527e-01       3.288307351919e+08       1.104311089439e+01       8.022315234560e+05       3.090841247812e+04       1.685025016310e+05       3.404911261107e-08       5.549588101777e+05       1.556601247743e+06       9.024377342164e+01       1.907896875586e+00 
       2.307444131096e+04       1.354799996199e-06       1.939322719006e+01       1.230900858948e+03       1.415103611814e+04       6.132509418757e-01       3.265414034334e+08       1.111731395104e+01       7.801518344485e+05       3.026817646611e+04       1.650121454137e+05       3.404911261107e-08       5.396847682305e+05       1.515116924559e+06       9.145292091156e+01       1.907319353858e+00 
       2.291400013007e+04       1.373413084805e-06       1.952445472800e+01       1.214391283244e+03       1.415090489060e+04       6.175389400079e-01       3.242679874088e+08       1.119199568978e+01       7.586798123207e+05       2.964120144015e+04       1.615940837320e+05       3.404911261107e-08       5.248310913258e+05       1.474746188819e+06       9.267789658382e+01       1.906738628621e+00 
       2.275467426287e+04       1.392279217280e-06       1.965654148054e+01       1.198106412890e+03       1.415077280385e+04       6.218568889844e-01       3.220103764924e+08       1.126715894340e+01       7.377987337970e+05       2.902721274327e+04       1.582468192463e+05       3.404911261107e-08       5.103862108219e+05       1.435458976608e+06       9.391890043417e+01       1.906154687275e+00 
       2.259645595661e+04       1.411401781563e-06       1.978949270935e+01       1.182043163043e+03       1.415063985262e+04       6.262049975800e-01       3.197684608275e+08       1.134280655825e+01       7.174923358197e+05       2.842594140688e+04       1.549688856283e+05       3.404911261107e-08       4.963388764416e+05       1.397226039296e+06       9.517613484957e+01       1.905567517238e+00 
       2.243933751241e+04       1.430784209963e-06       1.992331370391e+01       1.166198491402e+03       1.415050603163e+04       6.305834760195e-01       3.175421313212e+08       1.141894139430e+01       6.977448028849e+05       2.783712403299e+04       1.517588469188e+05       3.404911261107e-08       4.826781475110e+05       1.360018921348e+06       9.644980463433e+01       1.904977105941e+00 
       2.228331128494e+04       1.450429979716e-06       2.005800978159e+01       1.150569397622e+03       1.415037133555e+04       6.349925359871e-01       3.153312796389e+08       1.149556632514e+01       6.785407547255e+05       2.726050267884e+04       1.486152968987e+05       3.404911261107e-08       4.693933844401e+05       1.323809938743e+06       9.774011703640e+01       1.904383440835e+00 
       2.212836968199e+04       1.470342613556e-06       2.019358628773e+01       1.135152922732e+03       1.415023575904e+04       6.394323906371e-01       3.131357981992e+08       1.157268423802e+01       6.598652343344e+05       2.669582474392e+04       1.455368584729e+05       3.404911261107e-08       4.564742404366e+05       1.288572157988e+06       9.904728177400e+01       1.903786509384e+00 
       2.197450516413e+04       1.490525680294e-06       2.033004859573e+01       1.119946148568e+03       1.415009929674e+04       6.439032546034e-01       3.109555801684e+08       1.165029803389e+01       6.417036963168e+05       2.614284285929e+04       1.425221830676e+05       3.404911261107e-08       4.439106534488e+05       1.254279375693e+06       1.003715110624e+02       1.903186299076e+00 
       2.182171024435e+04       1.510982795399e-06       2.046740210719e+01       1.104946197202e+03       1.414996194322e+04       6.484053440102e-01       3.087905194556e+08       1.172841062736e+01       6.240419955626e+05       2.560131477932e+04       1.395699500390e+05       3.404911261107e-08       4.316928383298e+05       1.220906098711e+06       1.017130196412e+02       1.902582797414e+00 
       2.166997748769e+04       1.531717621590e-06       2.060565225194e+01       1.090150230390e+03       1.414982369308e+04       6.529388764821e-01       3.066405107075e+08       1.180702494681e+01       6.068663762316e+05       2.507100327548e+04       1.366788660953e+05       3.404911261107e-08       4.198112792171e+05       1.188427524820e+06       1.030720248012e+02       1.901975991924e+00 
       2.151929951085e+04       1.552733869430e-06       2.074480448820e+01       1.075555449024e+03       1.414968454084e+04       6.575040711544e-01       3.045054493030e+08       1.188614393435e+01       5.901634610408e+05       2.455167603252e+04       1.338476647301e+05       3.404911261107e-08       4.082567221226e+05       1.156819523926e+06       1.044487464125e+02       1.901365870154e+00 
       2.136966898187e+04       1.574035297936e-06       2.088486430261e+01       1.061159092590e+03       1.414954448103e+04       6.621011486834e-01       3.023852313483e+08       1.196577054588e+01       5.739202408468e+05       2.404310554665e+04       1.310751056676e+05       3.404911261107e-08       3.970201677256e+05       1.126058619787e+06       1.058434069520e+02       1.900752419673e+00 
       2.122107861976e+04       1.595625715187e-06       2.102583721036e+01       1.046958438633e+03       1.414940350812e+04       6.667303312573e-01       3.002797536721e+08       1.204590775106e+01       5.581240645151e+05       2.354506902593e+04       1.283599743193e+05       3.404911261107e-08       3.860928643648e+05       1.096121972225e+06       1.072562315314e+02       1.900135628076e+00 
       2.107352119414e+04       1.617508978945e-06       2.116772875530e+01       1.032950802234e+03       1.414926161658e+04       6.713918426062e-01       2.981889138200e+08       1.212655853340e+01       5.427626290682e+05       2.305734829268e+04       1.257010812523e+05       3.404911261107e-08       3.754663012231e+05       1.066987359836e+06       1.086874479260e+02       1.899515482980e+00 
       2.092698952488e+04       1.639688997282e-06       2.131054450997e+01       1.019133535490e+03       1.414911880082e+04       6.760859080132e-01       2.961126100499e+08       1.220772589024e+01       5.278239701041e+05       2.257972968790e+04       1.230972616680e+05       3.404911261107e-08       3.651322016995e+05       1.038633163160e+06       1.101372866027e+02       1.898891972031e+00 
       2.078147648179e+04       1.662169729212e-06       2.145429007576e+01       1.005504027000e+03       1.414897505526e+04       6.808127543248e-01       2.940507413273e+08       1.228941283277e+01       5.132964524795e+05       2.211200397770e+04       1.205473748920e+05       3.404911261107e-08       3.550825169638e+05       1.011038348313e+06       1.116059807491e+02       1.898265082900e+00 
       2.063697498421e+04       1.684955185338e-06       2.159897108296e+01       9.920597013656e+02       1.414883037425e+04       6.855726099618e-01       2.920032073195e+08       1.237162238606e+01       4.991687612488e+05       2.165396626166e+04       1.180503038745e+05       3.404911261107e-08       3.453094196887e+05       9.841824510737e+05       1.130937663027e+02       1.897634803287e+00 
       2.049347800072e+04       1.708049428495e-06       2.174459319087e+01       9.787980186894e+02       1.414868475214e+04       6.903657049301e-01       2.899699083919e+08       1.245435758909e+01       4.854298928523e+05       2.120541588305e+04       1.156049547012e+05       3.404911261107e-08       3.358052979537e+05       9.580455613904e+05       1.146008819801e+02       1.897001120919e+00 
       2.035097854878e+04       1.731456574415e-06       2.189116208789e+01       9.657164740856e+02       1.414853818324e+04       6.951922708316e-01       2.879507456020e+08       1.253762149473e+01       4.720691465474e+05       2.076615634099e+04       1.132102561137e+05       3.404911261107e-08       3.265627493182e+05       9.326083083203e+05       1.161275693065e+02       1.896364023555e+00 
       2.020946969439e+04       1.755180792386e-06       2.203868349160e+01       9.528125971963e+02       1.414839066184e+04       7.000525408754e-01       2.859456206954e+08       1.262141716980e+01       4.590761160750e+05       2.033599520433e+04       1.108651590407e+05       3.404911261107e-08       3.175745750559e+05       9.078518453760e+05       1.176740726459e+02       1.895723498987e+00 
       2.006894455173e+04       1.779226305929e-06       2.218716314886e+01       9.400839517145e+02       1.414824218218e+04       7.049467498885e-01       2.839544361008e+08       1.270574769508e+01       4.464406815560e+05       1.991474402739e+04       1.085686361385e+05       3.404911261107e-08       3.088337745492e+05       8.837578362711e+05       1.192406392308e+02       1.895079535036e+00 
       1.992939628287e+04       1.803597393477e-06       2.233660683589e+01       9.275281349130e+02       1.414809273850e+04       7.098751343272e-01       2.819770949250e+08       1.279061616530e+01       4.341530016100e+05       1.950221826742e+04       1.063196813404e+05       3.404911261107e-08       3.003335398372e+05       8.603084410551e+05       1.208275191932e+02       1.894432119558e+00 
       1.979081809740e+04       1.828298389069e-06       2.248702035838e+01       9.151427771809e+02       1.414794232497e+04       7.148379322883e-01       2.800135009484e+08       1.287602568917e+01       4.222035056912e+05       1.909823720376e+04       1.041173094171e+05       3.404911261107e-08       2.920672503143e+05       8.374863026264e+05       1.224349655947e+02       1.893781240444e+00 
       1.965320325213e+04       1.853333683040e-06       2.263840955156e+01       9.029255415660e+02       1.414779093578e+04       7.198353835202e-01       2.780635586204e+08       1.296197938943e+01       4.105828866356e+05       1.870262385870e+04       1.019605555440e+05       3.404911261107e-08       2.840284675739e+05       8.152745336122e+05       1.240632344574e+02       1.893126885622e+00 
       1.951654505072e+04       1.878707722736e-06       2.279078028029e+01       8.908741233230e+02       1.414763856505e+04       7.248677294347e-01       2.761271730547e+08       1.304848040279e+01       3.992820934126e+05       1.831520491992e+04       9.984847487958e+04       3.404911261107e-08       2.762109303944e+05       7.936567036066e+05       1.257125847958e+02       1.892469043054e+00 
       1.938083684339e+04       1.904425013223e-06       2.294413843918e+01       8.789862494691e+02       1.414748520689e+04       7.299352131178e-01       2.742042500243e+08       1.313553188004e+01       3.882923240765e+05       1.793581066461e+04       9.778014215080e+04       3.404911261107e-08       2.686085498639e+05       7.726168267558e+05       1.273832786475e+02       1.891807700742e+00 
       1.924607202659e+04       1.930490118011e-06       2.309848995263e+01       8.672596783447e+02       1.414733085538e+04       7.350380793418e-01       2.722946959575e+08       1.322313698597e+01       3.776050189117e+05       1.756427488515e+04       9.575465124830e+04       3.404911261107e-08       2.612154046373e+05       7.521393496825e+05       1.290755811052e+02       1.891142846728e+00 
       1.911224404267e+04       1.956907659786e-06       2.325384077494e+01       8.556921991807e+02       1.414717550456e+04       7.401765745768e-01       2.703984179331e+08       1.331129889945e+01       3.672118537672e+05       1.720043481625e+04       9.377111482931e+04       3.404911261107e-08       2.540257363259e+05       7.322091397387e+05       1.307897603490e+02       1.890474469093e+00 
       1.897934637957e+04       1.983682321151e-06       2.341019689041e+01       8.442816316719e+02       1.414701914844e+04       7.453509470020e-01       2.685153236759e+08       1.340002081341e+01       3.571047335733e+05       1.684413106369e+04       9.182866392899e+04       3.404911261107e-08       2.470339450125e+05       7.128114735785e+05       1.325260876781e+02       1.889802555961e+00 
       1.884737257049e+04       2.010818845375e-06       2.356756431340e+01       8.330258255557e+02       1.414686178102e+04       7.505614465180e-01       2.666453215519e+08       1.348930593487e+01       3.472757860381e+05       1.649520753453e+04       8.992644757986e+04       3.404911261107e-08       2.402345848902e+05       6.939320260427e+05       1.342848375440e+02       1.889127095498e+00 
       1.871631619358e+04       2.038322037150e-06       2.372594908845e+01       8.219226601975e+02       1.414670339624e+04       7.558083247583e-01       2.647883205643e+08       1.357915748492e+01       3.377173555164e+05       1.615351136868e+04       8.806363243903e+04       3.404911261107e-08       2.336223600219e+05       6.755568593461e+05       1.360662875829e+02       1.888448075915e+00 
       1.858617087165e+04       2.066196763360e-06       2.388535729034e+01       8.109700441808e+02       1.414654398804e+04       7.610918351012e-01       2.629442303490e+08       1.366957869878e+01       3.284219970478e+05       1.581889287200e+04       8.623940242321e+04       3.404911261107e-08       2.271921202157e+05       6.576724125587e+05       1.378707186488e+02       1.887765485468e+00 
       1.845693027181e+04       2.094447953854e-06       2.404579502418e+01       8.001659149042e+02       1.414638355031e+04       7.664122326819e-01       2.611129611699e+08       1.376057282577e+01       3.193824705587e+05       1.549120545067e+04       8.445295835121e+04       3.404911261107e-08       2.209388570139e+05       6.402654913745e+05       1.396984148472e+02       1.887079312459e+00 
       1.832858810523e+04       2.123080602237e-06       2.420726842551e+01       7.895082381826e+02       1.414622207691e+04       7.717697744049e-01       2.592944239148e+08       1.385214312933e+01       3.105917352242e+05       1.517030554706e+04       8.270351759394e+04       3.404911261107e-08       2.148576997929e+05       6.233232581581e+05       1.415496635685e+02       1.886389545239e+00 
       1.820113812676e+04       2.152099766657e-06       2.436978366035e+01       7.789950078550e+02       1.414605956167e+04       7.771647189554e-01       2.574885300909e+08       1.394429288702e+01       3.020429439848e+05       1.485605257677e+04       8.099031373155e+04       3.404911261107e-08       2.089439119698e+05       6.068332222630e+05       1.434247555222e+02       1.885696172207e+00 
       1.807457413469e+04       2.181510570617e-06       2.453334692533e+01       7.686242453975e+02       1.414589599841e+04       7.825973268124e-01       2.556951918208e+08       1.403702539056e+01       2.937294382139e+05       1.454830886712e+04       7.931259621777e+04       3.404911261107e-08       2.031928873140e+05       5.907832306128e+05       1.453239847707e+02       1.884999181814e+00 
       1.794888997040e+04       2.211318203781e-06       2.469796444774e+01       7.583939995410e+02       1.414573138088e+04       7.880678602604e-01       2.539143218377e+08       1.413034394580e+01       2.856447425322e+05       1.424693959679e+04       7.766963005113e+04       3.404911261107e-08       1.976001463596e+05       5.751614585398e+05       1.472476487645e+02       1.884298562560e+00 
       1.782407951810e+04       2.241527922804e-06       2.486364248563e+01       7.483023458952e+02       1.414556570285e+04       7.935765834022e-01       2.521458334818e+08       1.422425187274e+01       2.777825597653e+05       1.395181273679e+04       7.606069545303e+04       3.404911261107e-08       1.921613329172e+05       5.599564008723e+05       1.491960483762e+02       1.883594303000e+00 
       1.770013670450e+04       2.272145052162e-06       2.503038732789e+01       7.383473865770e+02       1.414539895800e+04       7.991237621711e-01       2.503896406953e+08       1.431875250555e+01       2.701367660389e+05       1.366279899264e+04       7.448508755247e+04       3.404911261107e-08       1.868722106810e+05       5.451568632651e+05       1.511694879363e+02       1.882886391743e+00 
       1.757705549853e+04       2.303174984992e-06       2.519820529431e+01       7.285272498444e+02       1.414523114004e+04       8.047096643438e-01       2.486456580191e+08       1.441384919253e+01       2.627014060104e+05       1.337977174773e+04       7.294211607728e+04       3.404911261107e-08       1.817286599304e+05       5.307519537658e+05       1.531682752681e+02       1.882174817452e+00 
       1.745482991105e+04       2.334623183949e-06       2.536710273571e+01       7.188400897353e+02       1.414506224260e+04       8.103345595528e-01       2.469138005879e+08       1.450954529619e+01       2.554706882303e+05       1.310260700784e+04       7.143110505177e+04       3.404911261107e-08       1.767266743207e+05       5.167310746107e+05       1.551927217236e+02       1.881459568849e+00 
       1.733345399454e+04       2.366495182068e-06       2.553708603398e+01       7.092840857116e+02       1.414489225930e+04       8.159987192993e-01       2.451939841265e+08       1.460584419317e+01       2.484389806325e+05       1.283118334685e+04       6.995139250067e+04       3.404911261107e-08       1.718623577638e+05       5.030839142438e+05       1.572431422194e+02       1.880740634713e+00 
       1.721292184284e+04       2.398796583635e-06       2.570816160215e+01       6.998574423079e+02       1.414472118373e+04       8.217024169661e-01       2.434861249455e+08       1.470274927430e+01       2.416008061476e+05       1.256538185355e+04       6.850233015914e+04       3.404911261107e-08       1.671319213935e+05       4.898004395538e+05       1.593198552730e+02       1.880018003882e+00 
       1.709322759084e+04       2.431533065069e-06       2.588033588454e+01       6.905583887851e+02       1.414454900945e+04       8.274459278302e-01       2.417901399373e+08       1.480026394459e+01       2.349508384379e+05       1.230508607954e+04       6.708328318882e+04       3.404911261107e-08       1.625316806152e+05       4.768708883215e+05       1.614231830391e+02       1.879291665255e+00 
       1.697436541420e+04       2.464710375820e-06       2.605361535674e+01       6.813851787890e+02       1.414437572998e+04       8.332295290764e-01       2.401059465721e+08       1.489839162320e+01       2.284838977493e+05       1.205018198824e+04       6.569362989978e+04       3.404911261107e-08       1.580580522360e+05       4.642857618733e+05       1.635534513468e+02       1.878561607794e+00 
       1.685632952906e+04       2.498334339271e-06       2.622800652579e+01       6.723360900134e+02       1.414420133881e+04       8.390534998097e-01       2.384334628937e+08       1.499713574348e+01       2.221949468770e+05       1.180055790494e+04       6.433276147817e+04       3.404911261107e-08       1.537075516743e+05       4.520358179345e+05       1.657109897365e+02       1.877827820523e+00 
       1.673911419178e+04       2.532410853649e-06       2.640351593017e+01       6.634094238679e+02       1.414402582940e+04       8.449181210690e-01       2.367726075157e+08       1.509649975295e+01       2.160790872430e+05       1.155610446787e+04       6.300008171959e+04       3.404911261107e-08       1.494767902463e+05       4.401120636768e+05       1.678961314973e+02       1.877090292532e+00 
       1.662271369864e+04       2.566945892955e-06       2.658015013995e+01       6.546035051507e+02       1.414384919519e+04       8.508236758404e-01       2.351232996176e+08       1.519648711331e+01       2.101315550807e+05       1.131671458029e+04       6.169500676789e+04       3.404911261107e-08       1.453624725266e+05       4.285057489555e+05       1.701092137048e+02       1.876349012976e+00 
       1.650712238555e+04       2.601945507899e-06       2.675791575681e+01       6.459166817249e+02       1.414367142958e+04       8.567704490702e-01       2.334854589405e+08       1.529710130042e+01       2.043477177255e+05       1.108228336362e+04       6.041696485946e+04       3.404911261107e-08       1.413613937818e+05       4.172083597304e+05       1.723505772592e+02       1.875603971079e+00 
       1.639233462783e+04       2.637415826845e-06       2.693681941415e+01       6.373473242006e+02       1.414349252592e+04       8.627587276785e-01       2.318590057836e+08       1.539834580431e+01       1.987230700064e+05       1.085270811145e+04       5.916539607279e+04       3.404911261107e-08       1.374704374749e+05       4.062116116656e+05       1.746205669235e+02       1.874855156132e+00 
       1.627834483988e+04       2.673363056772e-06       2.711686777716e+01       6.288938256204e+02       1.414331247755e+04       8.687888005731e-01       2.302438610003e+08       1.550022412917e+01       1.932532307379e+05       1.062788824458e+04       5.793975208317e+04       3.404911261107e-08       1.336865728378e+05       3.955074439035e+05       1.769195313619e+02       1.874102557499e+00 
       1.616514747492e+04       2.709793484239e-06       2.729806754290e+01       6.205546011498e+02       1.414313127779e+04       8.748609586627e-01       2.286399459939e+08       1.560273979337e+01       1.879339393072e+05       1.040772526699e+04       5.673949592256e+04       3.404911261107e-08       1.300068525114e+05       3.850880130082e+05       1.792478231793e+02       1.873346164612e+00 
       1.605273702473e+04       2.746713476372e-06       2.748042544036e+01       6.123280877714e+02       1.414294891989e+04       8.809754948709e-01       2.270471827142e+08       1.570589632939e+01       1.827610523569e+05       1.019212272262e+04       5.556410174434e+04       3.404911261107e-08       1.264284102498e+05       3.749456870738e+05       1.816057989600e+02       1.872585966980e+00 
       1.594110801940e+04       2.784129481850e-06       2.766394823054e+01       6.042127439838e+02       1.414276539710e+04       8.871327041497e-01       2.254654936537e+08       1.580969728389e+01       1.777305405578e+05       9.980986153185e+03       5.441305459302e+04       3.404911261107e-08       1.229484586884e+05       3.650730399925e+05       1.839938193073e+02       1.871821954184e+00 
       1.583025502703e+04       2.822048031911e-06       2.784864270653e+01       5.962070495046e+02       1.414258070263e+04       8.933328834940e-01       2.238948018436e+08       1.591414621767e+01       1.728384854706e+05       9.774223056792e+03       5.328585017863e+04       3.404911261107e-08       1.195642871729e+05       3.554628458790e+05       1.864122488836e+02       1.871054115881e+00 
       1.572017265347e+04       2.860475741369e-06       2.803451569358e+01       5.883095049770e+02       1.414239482964e+04       8.995763319551e-01       2.223350308502e+08       1.601924670564e+01       1.680810764947e+05       9.571742847394e+03       5.218199465585e+04       3.404911261107e-08       1.162732596483e+05       3.461080736463e+05       1.888614564502e+02       1.870282441806e+00 
       1.561085554207e+04       2.899419309639e-06       2.822157404916e+01       5.805186316812e+02       1.414220777128e+04       9.058633506550e-01       2.207861047712e+08       1.612500233685e+01       1.634546079001e+05       9.373456815133e+03       5.110100440771e+04       3.404911261107e-08       1.130728126060e+05       3.370018817290e+05       1.913418149080e+02       1.869506921774e+00 
       1.550229837343e+04       2.938885521773e-06       2.840982466306e+01       5.728329712491e+02       1.414201952067e+04       9.121942428008e-01       2.192479482319e+08       1.623141671445e+01       1.589554759419e+05       9.179278087475e+03       5.004240583371e+04       3.404911261107e-08       1.099604530870e+05       3.281376129501e+05       1.938537013380e+02       1.868727545677e+00 
       1.539449586512e+04       2.978881249519e-06       2.859927445744e+01       5.652510853839e+02       1.414183007087e+04       9.185693136984e-01       2.177204863814e+08       1.633849345570e+01       1.545801760529e+05       8.989121591159e+03       4.900573514241e+04       3.404911261107e-08       1.069337567412e+05       3.195087895276e+05       1.963974970427e+02       1.867944303492e+00 
       1.528744277143e+04       3.019413452377e-06       2.878993038689e+01       5.577715555820e+02       1.414163941495e+04       9.249888707678e-01       2.162036448896e+08       1.644623619195e+01       1.503253001149e+05       8.802904014931e+03       4.799053814825e+04       3.404911261107e-08       1.039903659382e+05       3.111091082163e+05       1.989735875869e+02       1.867157185277e+00 
       1.518113388311e+04       3.060489178678e-06       2.898179943852e+01       5.503929828605e+02       1.414144754589e+04       9.314532235568e-01       2.146973499427e+08       1.655464856861e+01       1.461875338042e+05       8.620543773054e+03       4.699637007261e+04       3.404911261107e-08       1.011279879321e+05       3.029324355820e+05       2.015823628400e+02       1.866366181175e+00 
       1.507556402712e+04       3.102115566670e-06       2.917488863205e+01       5.431139874873e+02       1.414125445670e+04       9.379626837561e-01       2.132015282403e+08       1.666373424517e+01       1.421636540105e+05       8.441960969567e+03       4.602279534899e+04       3.404911261107e-08       9.834439307532e+04       2.949728034044e+05       2.042242170176e+02       1.865571281414e+00 
       1.497072806640e+04       3.144299845621e-06       2.936920501980e+01       5.359332087156e+02       1.414106014031e+04       9.445175652136e-01       2.117161069913e+08       1.677349689517e+01       1.382505263263e+05       8.267077363291e+03       4.506938743221e+04       3.404911261107e-08       9.563741308239e+04       2.872244042042e+05       2.068995487238e+02       1.864772476313e+00 
       1.486662089957e+04       3.187049336930e-06       2.956475568687e+01       5.288493045213e+02       1.414086458965e+04       9.511181839495e-01       2.102410139109e+08       1.688394020617e+01       1.344451026063e+05       8.095816333557e+03       4.413572861158e+04       3.404911261107e-08       9.300493934118e+04       2.796815868926e+05       2.096087609939e+02       1.863969756276e+00 
       1.476323746073e+04       3.230371455256e-06       2.976154775108e+01       5.218609513448e+02       1.414066779758e+04       9.577648581713e-01       2.087761772167e+08       1.699506787977e+01       1.307444185932e+05       7.928102846643e+03       4.322140982790e+04       3.404911261107e-08       9.044492127073e+04       2.723388525385e+05       2.123522613374e+02       1.863163111800e+00 
       1.466057271919e+04       3.274273709653e-06       2.995958836316e+01       5.149668438363e+02       1.414046975697e+04       9.644579082883e-01       2.073215256253e+08       1.710688363153e+01       1.271455916093e+05       7.763863422904e+03       4.232603049433e+04       3.404911261107e-08       8.795536472419e+04       2.651908502507e+05       2.151304617811e+02       1.862352533472e+00 
       1.455862167924e+04       3.318763704727e-06       3.015888470673e+01       5.081656946039e+02       1.414027046063e+04       9.711976569272e-01       2.058769883488e+08       1.721939119103e+01       1.236458183109e+05       7.603026104592e+03       4.144919832088e+04       3.404911261107e-08       8.553433043578e+04       2.582323731722e+05       2.179437789125e+02       1.861538011973e+00 
       1.445737937988e+04       3.363849141798e-06       3.035944399839e+01       5.014562339659e+02       1.414006990133e+04       9.779844289469e-01       2.044424950916e+08       1.733259430179e+01       1.202423725059e+05       7.445520424327e+03       4.059052914256e+04       3.404911261107e-08       8.317993251045e+04       2.514583545833e+05       2.207926339240e+02       1.860719538081e+00 
       1.435684089461e+04       3.409537820079e-06       3.056127348779e+01       4.948372097066e+02       1.413986807184e+04       9.848185514542e-01       2.030179760464e+08       1.744649672128e+01       1.169326030297e+05       7.291277374240e+03       3.974964675117e+04       3.404911261107e-08       8.089033695509e+04       2.448638641102e+05       2.236774526569e+02       1.859897102668e+00 
       1.425700133117e+04       3.455837637871e-06       3.076438045770e+01       4.883073868348e+02       1.413966496487e+04       9.917003538188e-01       2.016033618915e+08       1.756110222089e+01       1.137139316810e+05       7.140229375738e+03       3.892618273042e+04       3.404911261107e-08       7.866376025022e+04       2.384441040374e+05       2.265986656456e+02       1.859070696704e+00 
       1.415785583131e+04       3.502756593770e-06       3.096877222405e+01       4.818655473460e+02       1.413946057311e+04       9.986301676892e-01       2.001985837871e+08       1.767641458590e+01       1.105838512135e+05       6.992310249903e+03       3.811977629464e+04       3.404911261107e-08       7.649846796092e+04       2.321944057190e+05       2.295567081632e+02       1.858240311259e+00 
       1.405939957054e+04       3.550302787880e-06       3.117445613602e+01       4.755104899882e+02       1.413925488920e+04       1.005608327008e+00       1.988035733718e+08       1.779243761547e+01       1.075399233836e+05       6.847455188506e+03       3.733007413065e+04       3.404911261107e-08       7.439277338602e+04       2.261102260888e+05       2.325520202656e+02       1.857405937506e+00 
