# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  232       7.534214712289e-10       1.657455182809e-13       4.627818460195e-12       0.000000000000e+00 
  233       7.524169132413e-10       1.717696240480e-13       4.849032358339e-12       0.000000000000e+00 
  234       7.513313999964e-10       1.780452409416e-13       5.070554847702e-12       0.000000000000e+00 
  235       7.501653198859e-10       1.845752384463e-13       5.292295694539e-12       0.000000000000e+00 
  236       7.489190895801e-10       1.913624575209e-13       5.514162861935e-12       0.000000000000e+00 
  237       7.475931542809e-10       1.984097099115e-13       5.736062497582e-12       0.000000000000e+00 
  238       7.461879879760e-10       2.057197774643e-13       5.957898921555e-12       0.000000000000e+00 
  239       7.447040936917e-10       2.132954114387e-13       6.179574614090e-12       0.000000000000e+00 
  240       7.431420037469e-10       2.211393318198e-13       6.400990203361e-12       0.000000000000e+00 
  241       7.415022800064e-10       2.292542266320e-13       6.622044453254e-12       0.000000000000e+00 
  242       7.397855141346e-10       2.376427512515e-13       6.842634251146e-12       0.000000000000e+00 
  243       7.379923278488e-10       2.463075277195e-13       7.062654595683e-12       0.000000000000e+00 
  244       7.361233731728e-10       2.552511440548e-13       7.281998584552e-12       0.000000000000e+00 
  245       7.341793326905e-10       2.644761535672e-13       7.500557402265e-12       0.000000000000e+00 
  246       7.321609197994e-10       2.739850741701e-13       7.718220307928e-12       0.000000000000e+00 
  247       7.300688789639e-10       2.837803876937e-13       7.934874623023e-12       0.000000000000e+00 
  248       7.279039859691e-10       2.938645391978e-13       8.150405719184e-12       0.000000000000e+00 
  249       7.256670481743e-10       3.042399362846e-13       8.364697005972e-12       0.000000000000e+00 
  250       7.233588778825e-10       3.149086151312e-13       8.577636995999e-12       0.000000000000e+00 
  251       7.209802102231e-10       3.258712186290e-13       8.789140977695e-12       0.000000000000e+00 
  252       7.185317810217e-10       3.371279579257e-13       8.999130569797e-12       0.000000000000e+00 
  253       7.160143534584e-10       3.486789390813e-13       9.207526757877e-12       0.000000000000e+00 
  254       7.134287182699e-10       3.605241617432e-13       9.414249895650e-12       0.000000000000e+00 
  255       7.107756939519e-10       3.726635178224e-13       9.619219706290e-12       0.000000000000e+00 
  256       7.080561269607e-10       3.850967901689e-13       9.822355283734e-12       0.000000000000e+00 
  257       7.052708919157e-10       3.978236512471e-13       1.002357509400e-11       0.000000000000e+00 
  258       7.024208918014e-10       4.108436618116e-13       1.022279697650e-11       0.000000000000e+00 
  259       6.995070581694e-10       4.241562695827e-13       1.041993814533e-11       0.000000000000e+00 
  260       6.965303513406e-10       4.377608079222e-13       1.061491519062e-11       0.000000000000e+00 
  261       6.934917606072e-10       4.516564945087e-13       1.080764407980e-11       0.000000000000e+00 
  262       6.903923044352e-10       4.658424300133e-13       1.099804015896e-11       0.000000000000e+00 
  263       6.872330306659e-10       4.803175967756e-13       1.118601815410e-11       0.000000000000e+00 
  264       6.840150167183e-10       4.950808574784e-13       1.137149217252e-11       0.000000000000e+00 
