# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  206       7.617303327255e-10       9.128140051650e-14       1.364116381025e-13       0.000000000000e+00 
  207       7.627460075699e-10       9.278315367775e-14       3.376596595433e-13       0.000000000000e+00 
  208       7.636796731349e-10       9.446597236818e-14       5.411642534681e-13       0.000000000000e+00 
  209       7.645310527674e-10       9.633439210140e-14       7.468559731351e-13       0.000000000000e+00 
  210       7.652998886640e-10       9.839298216733e-14       9.546629829673e-13       0.000000000000e+00 
  211       7.659859420762e-10       1.006463454925e-13       1.164511035414e-12       0.000000000000e+00 
  212       7.665889935176e-10       1.030991185000e-13       1.376323447816e-12       0.000000000000e+00 
  213       7.671088429693e-10       1.057559709702e-13       1.590021079262e-12       0.000000000000e+00 
  214       7.675453100864e-10       1.086216059007e-13       1.805522307459e-12       0.000000000000e+00 
  215       7.678982344043e-10       1.117007593663e-13       2.022743005588e-12       0.000000000000e+00 
  216       7.681674755446e-10       1.149982003800e-13       2.241596519170e-12       0.000000000000e+00 
  217       7.683529134215e-10       1.185187307524e-13       2.461993642926e-12       0.000000000000e+00 
  218       7.684544484477e-10       1.222671849525e-13       2.683842597642e-12       0.000000000000e+00 
  219       7.684720017409e-10       1.262484299677e-13       2.907049007029e-12       0.000000000000e+00 
  220       7.684055153298e-10       1.304673651641e-13       3.131515874588e-12       0.000000000000e+00 
  221       7.682549523602e-10       1.349289221467e-13       3.357143560470e-12       0.000000000000e+00 
  222       7.680202973015e-10       1.396380646197e-13       3.583829758337e-12       0.000000000000e+00 
  223       7.677015561524e-10       1.445997882469e-13       3.811469472231e-12       0.000000000000e+00 
  224       7.672987748070e-10       1.498187700346e-13       4.039960401525e-12       0.000000000000e+00 
