# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 4000,
# i.e. number of multipoles equal to 3999
#  l TT               EE               TE               BB               phiphi           Tphi             
 207 7.7914620462e-10 8.9868720102e-14 -1.0354410973e-12 0.0000000000e+00 1.3902108315e-12 -3.0014709779e-13
 208 7.8031745664e-10 9.0445436868e-14 -8.4535955474e-13 0.0000000000e+00 1.3701764651e-12 -2.9648954719e-13
 209 7.8140410399e-10 9.1165803196e-14 -6.5269931296e-13 0.0000000000e+00 1.3505127257e-12 -2.9288316455e-13
 210 7.8240575434e-10 9.2034482368e-14 -4.5752457985e-13 0.0000000000e+00 1.3312113757e-12 -2.8932711605e-13
 211 7.8332203266e-10 9.3056197844e-14 -2.5990205988e-13 0.0000000000e+00 1.3122632607e-12 -2.8582043656e-13
 212 7.8415258747e-10 9.4235727876e-14 -5.9901339855e-14 0.0000000000e+00 1.2936591800e-12 -2.8236217050e-13
 213 7.8489710979e-10 9.5577888411e-14 1.4240397787e-13 0.0000000000e+00 1.2753925934e-12 -2.7895180916e-13
 214 7.8555531588e-10 9.7087549497e-14 3.4693728218e-13 0.0000000000e+00 1.2574570711e-12 -2.7558887897e-13
 215 7.8612694148e-10 9.8769641038e-14 5.5361928005e-13 0.0000000000e+00 1.2398454144e-12 -2.7227279969e-13
 216 7.8661174206e-10 1.0062915302e-13 7.6236796996e-13 0.0000000000e+00 1.2225496442e-12 -2.6900288263e-13
 217 7.8700951657e-10 1.0267103419e-13 9.7310034984e-13 0.0000000000e+00 1.2055617384e-12 -2.6577808306e-13
 218 7.8732018018e-10 1.0489988011e-13 1.1857377222e-12 0.0000000000e+00 1.1888759237e-12 -2.6259624254e-13
 219 7.8754369680e-10 1.0732022486e-13 1.4002006893e-12 0.0000000000e+00 1.1724865136e-12 -2.5945479304e-13
 220 7.8768005620e-10 1.0993664069e-13 1.6164074289e-12 0.0000000000e+00 1.1563871634e-12 -2.5635099600e-13
 221 7.8772927433e-10 1.1275373797e-13 1.8342736711e-12 0.0000000000e+00 1.1405708597e-12 -2.5328194002e-13
 222 7.8769138221e-10 1.1577606577e-13 2.0537136522e-12 0.0000000000e+00 1.1250305632e-12 -2.5024494534e-13
 223 7.8756639142e-10 1.1900780622e-13 2.2746430892e-12 0.0000000000e+00 1.1097611999e-12 -2.4723881120e-13
 224 7.8735432694e-10 1.2245306025e-13 2.4969763549e-12 0.0000000000e+00 1.0947577799e-12 -2.4426264487e-13
 225 7.8705523850e-10 1.2611594496e-13 2.7206255004e-12 0.0000000000e+00 1.0800147494e-12 -2.4131546080e-13
 226 7.8666920086e-10 1.3000059338e-13 2.9455002356e-12 0.0000000000e+00 1.0655259829e-12 -2.3839617931e-13
 227 7.8619631496e-10 1.3411114079e-13 3.1715086402e-12 0.0000000000e+00 1.0512853136e-12 -2.3550432150e-13
 228 7.8563671097e-10 1.3845168345e-13 3.3985593910e-12 0.0000000000e+00 1.0372881816e-12 -2.3264214603e-13
 229 7.8499054594e-10 1.4302631670e-13 3.6265596375e-12 0.0000000000e+00 1.0235300747e-12 -2.2981264537e-13
 230 7.8425800312e-10 1.4783914789e-13 3.8554142660e-12 0.0000000000e+00 1.0100059920e-12 -2.2701886195e-13
 231 7.8343929221e-10 1.5289429598e-13 4.0850258806e-12 0.0000000000e+00 9.9671043733e-13 -2.2426388848e-13
 232 7.8253466229e-10 1.5819574902e-13 4.3152964408e-12 0.0000000000e+00 9.8363793953e-13 -2.2155002134e-13
 233 7.8154444093e-10 1.6374692705e-13 4.5461323225e-12 0.0000000000e+00 9.7078466456e-13 -2.1887616209e-13
 234 7.8046899799e-10 1.6955109145e-13 4.7774395365e-12 0.0000000000e+00 9.5814689033e-13 -2.1624025509e-13
 235 7.7930873345e-10 1.7561148416e-13 5.0091220867e-12 0.0000000000e+00 9.4572048263e-13 -2.1364011819e-13
 236 7.7806407770e-10 1.8193132705e-13 5.2410819558e-12 0.0000000000e+00 9.3350088942e-13 -2.1107344113e-13
 237 7.7673549179e-10 1.8851382136e-13 5.4732190909e-12 0.0000000000e+00 9.2148313512e-13 -2.0853778394e-13
 238 7.7532345916e-10 1.9536209461e-13 5.7054328564e-12 0.0000000000e+00 9.0966231018e-13 -2.0603098260e-13
 239 7.7382845953e-10 2.0247903933e-13 5.9376265206e-12 0.0000000000e+00 8.9803508424e-13 -2.0355239659e-13
 240 7.7225099401e-10 2.0986746340e-13 6.1697030128e-12 0.0000000000e+00 8.8659827364e-13 -2.0110173383e-13
 241 7.7059159369e-10 2.1753014083e-13 6.4015634690e-12 0.0000000000e+00 8.7534834975e-13 -1.9867864941e-13
 242 7.6885082000e-10 2.2546981106e-13 6.6331072211e-12 0.0000000000e+00 8.6428143439e-13 -1.9628274486e-13
 243 7.6702926490e-10 2.3368917819e-13 6.8642317848e-12 0.0000000000e+00 8.5339329516e-13 -1.9391356743e-13
 244 7.6512755182e-10 2.4219080521e-13 7.0948342645e-12 0.0000000000e+00 8.4267974535e-13 -1.9157075647e-13
 245 7.6314633781e-10 2.5097679109e-13 7.3248156813e-12 0.0000000000e+00 8.3213787952e-13 -1.8925449392e-13
 246 7.6108631202e-10 2.6004907318e-13 7.5540768784e-12 0.0000000000e+00 8.2176490194e-13 -1.8696507901e-13
 247 7.5894819532e-10 2.6940952963e-13 7.7825171203e-12 0.0000000000e+00 8.1155772483e-13 -1.8470278303e-13
 248 7.5673274058e-10 2.7905997846e-13 8.0100340844e-12 0.0000000000e+00 8.0151296453e-13 -1.8246784890e-13
 249 7.5444073291e-10 2.8900217661e-13 8.2365238520e-12 0.0000000000e+00 7.9162693763e-13 -1.8026049069e-13
 250 7.5207297980e-10 2.9923774480e-13 8.4618826185e-12 0.0000000000e+00 7.8189600458e-13 -1.7808061831e-13
 251 7.4963028031e-10 3.0976793927e-13 8.6860119487e-12 0.0000000000e+00 7.7231763011e-13 -1.7592699481e-13
 252 7.4711345461e-10 3.2059386501e-13 8.9088138083e-12 0.0000000000e+00 7.6288937660e-13 -1.7379802954e-13
 253 7.4452335420e-10 3.3171654776e-13 9.1301888673e-12 0.0000000000e+00 7.5360855898e-13 -1.7169204769e-13
 254 7.4186086214e-10 3.4313693290e-13 9.3500364954e-12 0.0000000000e+00 7.4447224159e-13 -1.6960728933e-13
 255 7.3912689332e-10 3.5485588437e-13 9.5682547565e-12 0.0000000000e+00 7.3547723506e-13 -1.6754190836e-13
 256 7.3632238879e-10 3.6687409985e-13 9.7847430355e-12 0.0000000000e+00 7.2662038582e-13 -1.6549462792e-13
 257 7.3344829817e-10 3.7919185322e-13 9.9994100945e-12 0.0000000000e+00 7.1789946955e-13 -1.6346674926e-13
 258 7.3050559670e-10 3.9180923549e-13 1.0212166461e-11 0.0000000000e+00 7.0931234202e-13 -1.6146025419e-13
 259 7.2749529132e-10 4.0472623600e-13 1.0422921835e-11 0.0000000000e+00 7.0085664819e-13 -1.5947715924e-13
 260 7.2441842087e-10 4.1794274115e-13 1.0631585090e-11 0.0000000000e+00 6.9252981963e-13 -1.5751951584e-13
 261 7.2127605631e-10 4.3145853323e-13 1.0838064275e-11 0.0000000000e+00 6.8432907189e-13 -1.5558941054e-13
 262 7.1806928690e-10 4.4527325877e-13 1.1042265757e-11 0.0000000000e+00 6.7625165409e-13 -1.5368812385e-13
 263 7.1479917731e-10 4.5938633427e-13 1.1244091628e-11 0.0000000000e+00 6.6829561841e-13 -1.5181355485e-13
 264 7.1146680859e-10 4.7379703293e-13 1.1443442156e-11 0.0000000000e+00 6.6045908793e-13 -1.4996265502e-13
 265 7.0807329223e-10 4.8850451319e-13 1.1640216624e-11 0.0000000000e+00 6.5274000599e-13 -1.4813225566e-13
 266 7.0461977038e-10 5.0350781751e-13 1.1834313325e-11 0.0000000000e+00 6.4513613399e-13 -1.4631906660e-13
 267 7.0110741607e-10 5.1880587105e-13 1.2025629562e-11 0.0000000000e+00 6.3764504923e-13 -1.4451967501e-13
 268 6.9753742816e-10 5.3439739953e-13 1.2214065528e-11 0.0000000000e+00 6.3026435321e-13 -1.4273167641e-13
 269 6.9391101572e-10 5.5028068049e-13 1.2399536179e-11 0.0000000000e+00 6.2299231362e-13 -1.4095713808e-13
 270 6.9022941322e-10 5.6645377612e-13 1.2581959998e-11 0.0000000000e+00 6.1582725269e-13 -1.3919931991e-13
 271 6.8649388590e-10 5.8291461151e-13 1.2761255173e-11 0.0000000000e+00 6.0876733797e-13 -1.3746155959e-13
 272 6.8270572992e-10 5.9966097321e-13 1.2937339603e-11 0.0000000000e+00 6.0181058048e-13 -1.3574727317e-13
 273 6.7886627263e-10 6.1669050781e-13 1.3110130902e-11 0.0000000000e+00 5.9495483284e-13 -1.3405995577e-13
 274 6.7497684593e-10 6.3400069708e-13 1.3279547305e-11 0.0000000000e+00 5.8819798627e-13 -1.3240212470e-13
 275 6.7103870474e-10 6.5158878476e-13 1.3445510420e-11 0.0000000000e+00 5.8153857663e-13 -1.3077208590e-13
 276 6.6705310466e-10 6.6945184315e-13 1.3607942631e-11 0.0000000000e+00 5.7497520673e-13 -1.2916699821e-13
 277 6.6302132849e-10 6.8758679473e-13 1.3766766215e-11 0.0000000000e+00 5.6850634892e-13 -1.2758391447e-13
 278 6.5894468636e-10 7.0599041072e-13 1.3921903347e-11 0.0000000000e+00 5.6213034352e-13 -1.2601978042e-13
 279 6.5482451593e-10 7.2465930965e-13 1.4073276109e-11 0.0000000000e+00 5.5584539734e-13 -1.2447143372e-13
 280 6.5066218253e-10 7.4358995585e-13 1.4220806491e-11 0.0000000000e+00 5.4964958214e-13 -1.2293560285e-13
 281 6.4645906735e-10 7.6277863172e-13 1.4364418466e-11 0.0000000000e+00 5.4354101782e-13 -1.2140973395e-13
 282 6.4221653115e-10 7.8222135584e-13 1.4504044295e-11 0.0000000000e+00 5.3751843578e-13 -1.1989452043e-13
 283 6.3793594899e-10 8.0191395779e-13 1.4639618555e-11 0.0000000000e+00 5.3158064157e-13 -1.1839150146e-13
 284 6.3361872217e-10 8.2185210260e-13 1.4771076115e-11 0.0000000000e+00 5.2572633157e-13 -1.1690224605e-13
 285 6.2926627833e-10 8.4203128924e-13 1.4898352147e-11 0.0000000000e+00 5.1995409167e-13 -1.1542835321e-13
 286 6.2488007164e-10 8.6244684913e-13 1.5021382129e-11 0.0000000000e+00 5.1426239609e-13 -1.1397145221e-13
 287 6.2046158289e-10 8.8309394463e-13 1.5140101862e-11 0.0000000000e+00 5.0864960610e-13 -1.1253320273e-13
 288 6.1601229515e-10 9.0396757229e-13 1.5254449039e-11 0.0000000000e+00 5.0311411988e-13 -1.1111481999e-13
 289 6.1153361899e-10 9.2506257594e-13 1.5364368047e-11 0.0000000000e+00 4.9765483305e-13 -1.0971562301e-13
 290 6.0702696373e-10 9.4637363130e-13 1.5469805428e-11 0.0000000000e+00 4.9227069879e-13 -1.0833441380e-13
 291 6.0249376180e-10 9.6789523987e-13 1.5570708342e-11 0.0000000000e+00 4.8696057789e-13 -1.0696994552e-13
 292 5.9793546874e-10 9.8962172741e-13 1.5667024581e-11 0.0000000000e+00 4.8172323766e-13 -1.0562092197e-13
 293 5.9335356339e-10 1.0115472425e-12 1.5758702580e-11 0.0000000000e+00 4.7655735091e-13 -1.0428599710e-13
 294 5.8874954793e-10 1.0336657548e-12 1.5845691427e-11 0.0000000000e+00 4.7146149495e-13 -1.0296377455e-13
 295 5.8412492663e-10 1.0559710849e-12 1.5927942052e-11 0.0000000000e+00 4.6643428033e-13 -1.0165310308e-13
 296 5.7948114051e-10 1.0784569961e-12 1.6005410823e-11 0.0000000000e+00 4.6147474621e-13 -1.0035397980e-13
 297 5.7481962970e-10 1.1011171040e-12 1.6078056147e-11 0.0000000000e+00 4.5658198241e-13 -9.9066690304e-14
 298 5.7014185452e-10 1.1239448447e-12 1.6145837325e-11 0.0000000000e+00 4.5175500046e-13 -9.7791516658e-14
 299 5.6544929568e-10 1.1469334731e-12 1.6208714562e-11 0.0000000000e+00 4.4699273280e-13 -9.6528737362e-14
 300 5.6074345424e-10 1.1700760616e-12 1.6266648983e-11 0.0000000000e+00 4.4229403189e-13 -9.5278627261e-14
 301 5.5602585178e-10 1.1933654987e-12 1.6319602646e-11 0.0000000000e+00 4.3765766940e-13 -9.4041457479e-14
 302 5.5129800316e-10 1.2167945378e-12 1.6367540443e-11 0.0000000000e+00 4.3308244301e-13 -9.2817469679e-14
 303 5.4656133355e-10 1.2403559500e-12 1.6410435896e-11 0.0000000000e+00 4.2856750427e-13 -9.1606797629e-14
 304 5.4181725763e-10 1.2640423759e-12 1.6448265664e-11 0.0000000000e+00 4.2411204482e-13 -9.0409541742e-14
 305 5.3706720642e-10 1.2878462743e-12 1.6481007693e-11 0.0000000000e+00 4.1971518939e-13 -8.9225794297e-14
 306 5.3231262743e-10 1.3117599211e-12 1.6508641237e-11 0.0000000000e+00 4.1537599512e-13 -8.8055639334e-14
 307 5.2755498458e-10 1.3357754077e-12 1.6531146864e-11 0.0000000000e+00 4.1109345082e-13 -8.6899152550e-14
 308 5.2279575834e-10 1.3598846398e-12 1.6548506478e-11 0.0000000000e+00 4.0686647629e-13 -8.5756401193e-14
 309 5.1803642577e-10 1.3840794242e-12 1.6560703953e-11 0.0000000000e+00 4.0269402139e-13 -8.4627392641e-14
 310 5.1327839987e-10 1.4083517372e-12 1.6567727026e-11 0.0000000000e+00 3.9857536995e-13 -8.3511917671e-14
 311 5.0852308748e-10 1.4326934662e-12 1.6569565521e-11 0.0000000000e+00 3.9450984870e-13 -8.2409699644e-14
 312 5.0377190898e-10 1.4570963210e-12 1.6566210755e-11 0.0000000000e+00 3.9049672823e-13 -8.1320444991e-14
 313 4.9902629828e-10 1.4815518327e-12 1.6557655557e-11 0.0000000000e+00 3.8653522232e-13 -8.0243843043e-14
 314 4.9428770284e-10 1.5060513527e-12 1.6543894280e-11 0.0000000000e+00 3.8262448745e-13 -7.9179565865e-14
 315 4.8955758370e-10 1.5305860507e-12 1.6524922817e-11 0.0000000000e+00 3.7876362217e-13 -7.8127268084e-14
 316 4.8483741547e-10 1.5551469141e-12 1.6500738623e-11 0.0000000000e+00 3.7495166649e-13 -7.7086586723e-14
 317 4.8012865326e-10 1.5797248797e-12 1.6471341727e-11 0.0000000000e+00 3.7118769256e-13 -7.6057175153e-14
 318 4.7543263182e-10 1.6043112389e-12 1.6436737808e-11 0.0000000000e+00 3.6747108216e-13 -7.5038807037e-14
 319 4.7075066182e-10 1.6288972486e-12 1.6396935294e-11 0.0000000000e+00 3.6380126073e-13 -7.4031276803e-14
 320 4.6608406249e-10 1.6534739982e-12 1.6351944388e-11 0.0000000000e+00 3.6017760683e-13 -7.3034365823e-14
 321 4.6143416160e-10 1.6780324092e-12 1.6301777089e-11 0.0000000000e+00 3.5659945165e-13 -7.2047842282e-14
 322 4.5680229545e-10 1.7025632332e-12 1.6246447206e-11 0.0000000000e+00 3.5306607856e-13 -7.1071461050e-14
 323 4.5218980880e-10 1.7270570514e-12 1.6185970377e-11 0.0000000000e+00 3.4957672260e-13 -7.0104963553e-14
 324 4.4759805488e-10 1.7515042735e-12 1.6120364088e-11 0.0000000000e+00 3.4613057006e-13 -6.9148077646e-14
 325 4.4302836882e-10 1.7758952939e-12 1.6049648287e-11 0.0000000000e+00 3.4272683251e-13 -6.8200585609e-14
 326 4.3848198673e-10 1.8002209721e-12 1.5973847228e-11 0.0000000000e+00 3.3936497364e-13 -6.7262531748e-14
 327 4.3396012297e-10 1.8244721715e-12 1.5892987747e-11 0.0000000000e+00 3.3604449164e-13 -6.6334023797e-14
 328 4.2946399626e-10 1.8486396031e-12 1.5807098684e-11 0.0000000000e+00 3.3276484513e-13 -6.5415165572e-14
 329 4.2499482969e-10 1.8727138245e-12 1.5716210904e-11 0.0000000000e+00 3.2952545279e-13 -6.4506056923e-14
 330 4.2055385062e-10 1.8966852387e-12 1.5620357312e-11 0.0000000000e+00 3.2632569298e-13 -6.3606793679e-14
 331 4.1614229062e-10 1.9205440931e-12 1.5519572873e-11 0.0000000000e+00 3.2316490332e-13 -6.2717467601e-14
 332 4.1176138544e-10 1.9442804791e-12 1.5413894632e-11 0.0000000000e+00 3.2004238034e-13 -6.1838166327e-14
 333 4.0741234755e-10 1.9678845196e-12 1.5303361908e-11 0.0000000000e+00 3.1695744274e-13 -6.0968943626e-14
 334 4.0309628273e-10 1.9913469432e-12 1.5188016858e-11 0.0000000000e+00 3.1390962520e-13 -6.0109728840e-14
 335 3.9881426972e-10 2.0146585335e-12 1.5067903974e-11 0.0000000000e+00 3.1089849226e-13 -5.9260413399e-14
 336 3.9456738724e-10 2.0378099415e-12 1.4943069927e-11 0.0000000000e+00 3.0792357507e-13 -5.8420880083e-14
 337 3.9035671387e-10 2.0607916847e-12 1.4813563580e-11 0.0000000000e+00 3.0498437106e-13 -5.7591002936e-14
 338 3.8618332797e-10 2.0835941468e-12 1.4679436011e-11 0.0000000000e+00 3.0208034361e-13 -5.6770647183e-14
 339 3.8204830759e-10 2.1062075766e-12 1.4540740528e-11 0.0000000000e+00 2.9921092175e-13 -5.5959669145e-14
 340 3.7795273039e-10 2.1286220874e-12 1.4397532689e-11 0.0000000000e+00 2.9637549983e-13 -5.5157916161e-14
 341 3.7389765339e-10 2.1508278724e-12 1.4249869918e-11 0.0000000000e+00 2.9357349006e-13 -5.4365237522e-14
 342 3.6988405145e-10 2.1728158628e-12 1.4097810288e-11 0.0000000000e+00 2.9080448328e-13 -5.3581517976e-14
 343 3.6591287601e-10 2.1945770959e-12 1.3941413720e-11 0.0000000000e+00 2.8806809436e-13 -5.2806645486e-14
 344 3.6198507491e-10 2.2161025016e-12 1.3780742401e-11 0.0000000000e+00 2.8536390976e-13 -5.2040500265e-14
 345 3.5810159227e-10 2.2373829015e-12 1.3615860803e-11 0.0000000000e+00 2.8269148720e-13 -5.1282954701e-14
 346 3.5426336838e-10 2.2584090084e-12 1.3446835697e-11 0.0000000000e+00 2.8005035542e-13 -5.0533873286e-14
 347 3.5047133965e-10 2.2791714260e-12 1.3273736175e-11 0.0000000000e+00 2.7744001391e-13 -4.9793112545e-14
 348 3.4672643840e-10 2.2996606484e-12 1.3096633664e-11 0.0000000000e+00 2.7485993265e-13 -4.9060520964e-14
 349 3.4302956338e-10 2.3198673128e-12 1.2915600937e-11 0.0000000000e+00 2.7230960014e-13 -4.8335966243e-14
 350 3.3938148982e-10 2.3397829722e-12 1.2730709045e-11 0.0000000000e+00 2.6978867031e-13 -4.7619418465e-14
 351 3.3578295540e-10 2.3593993537e-12 1.2542030292e-11 0.0000000000e+00 2.6729682121e-13 -4.6910870240e-14
 352 3.3223468923e-10 2.3787081084e-12 1.2349639250e-11 0.0000000000e+00 2.6483370703e-13 -4.6210309648e-14
 353 3.2873741175e-10 2.3977008101e-12 1.2153612776e-11 0.0000000000e+00 2.6239895783e-13 -4.5517720190e-14
 354 3.2529183456e-10 2.4163689559e-12 1.1954030027e-11 0.0000000000e+00 2.5999217938e-13 -4.4833080748e-14
 355 3.2189866031e-10 2.4347039654e-12 1.1750972481e-11 0.0000000000e+00 2.5761295292e-13 -4.4156365533e-14
 356 3.1855858254e-10 2.4526971808e-12 1.1544523952e-11 0.0000000000e+00 2.5526083492e-13 -4.3487544048e-14
 357 3.1527228556e-10 2.4703398664e-12 1.1334770605e-11 0.0000000000e+00 2.5293535688e-13 -4.2826581034e-14
 358 3.1204042735e-10 2.4876234876e-12 1.1121800162e-11 0.0000000000e+00 2.5063606879e-13 -4.2173437543e-14
 359 3.0886358774e-10 2.5045405615e-12 1.0905699440e-11 0.0000000000e+00 2.4836267187e-13 -4.1528074273e-14
 360 3.0574231786e-10 2.5210838403e-12 1.0686556747e-11 0.0000000000e+00 2.4611489079e-13 -4.0890448274e-14
 361 3.0267715676e-10 2.5372460351e-12 1.0464462699e-11 0.0000000000e+00 2.4389243026e-13 -4.0260511810e-14
 362 2.9966863127e-10 2.5530198160e-12 1.0239510239e-11 0.0000000000e+00 2.4169497488e-13 -3.9638212313e-14
 363 2.9671725583e-10 2.5683978121e-12 1.0011794652e-11 0.0000000000e+00 2.3952218896e-13 -3.9023492338e-14
 364 2.9382353236e-10 2.5833726113e-12 9.7814135835e-12 0.0000000000e+00 2.3737371633e-13 -3.8416289521e-14
 365 2.9098795011e-10 2.5979367608e-12 9.5484670507e-12 0.0000000000e+00 2.3524918015e-13 -3.7816536531e-14
 366 2.8821098548e-10 2.6120827662e-12 9.3130574633e-12 0.0000000000e+00 2.3314818277e-13 -3.7224161032e-14
 367 2.8549308416e-10 2.6258033907e-12 9.0752871870e-12 0.0000000000e+00 2.3107034136e-13 -3.6639097978e-14
 368 2.8283460704e-10 2.6390925613e-12 8.8352511013e-12 0.0000000000e+00 2.2901539688e-13 -3.6061327156e-14
 369 2.8023588186e-10 2.6519444980e-12 8.5930437796e-12 0.0000000000e+00 2.2698310907e-13 -3.5490837044e-14
 370 2.7769722059e-10 2.6643534189e-12 8.3487619269e-12 0.0000000000e+00 2.2497322086e-13 -3.4927612562e-14
 371 2.7521891922e-10 2.6763135409e-12 8.1025043941e-12 0.0000000000e+00 2.2298545822e-13 -3.4371635045e-14
 372 2.7280125767e-10 2.6878190798e-12 7.8543721916e-12 0.0000000000e+00 2.2101953000e-13 -3.3822882205e-14
 373 2.7044449955e-10 2.6988642503e-12 7.6044685035e-12 0.0000000000e+00 2.1907512780e-13 -3.3281328101e-14
 374 2.6814889202e-10 2.7094432667e-12 7.3528987017e-12 0.0000000000e+00 2.1715192582e-13 -3.2746943103e-14
 375 2.6591466563e-10 2.7195503426e-12 7.0997703595e-12 0.0000000000e+00 2.1524958070e-13 -3.2219693860e-14
 376 2.6374202136e-10 2.7291799732e-12 6.8451916770e-12 0.0000000000e+00 2.1336776193e-13 -3.1699535954e-14
 377 2.6163109161e-10 2.7383277900e-12 6.5892666617e-12 0.0000000000e+00 2.1150624462e-13 -3.1186391616e-14
 378 2.5958197735e-10 2.7469897395e-12 6.3320997891e-12 0.0000000000e+00 2.0966481999e-13 -3.0680171083e-14
 379 2.5759476064e-10 2.7551618049e-12 6.0737975876e-12 0.0000000000e+00 2.0784326507e-13 -3.0180779797e-14
 380 2.5566950442e-10 2.7628400070e-12 5.8144686508e-12 0.0000000000e+00 2.0604134257e-13 -2.9688118365e-14
 381 2.5380625235e-10 2.7700204045e-12 5.5542236504e-12 0.0000000000e+00 2.0425880074e-13 -2.9202082519e-14
 382 2.5200502860e-10 2.7766990945e-12 5.2931753486e-12 0.0000000000e+00 2.0249537328e-13 -2.8722563077e-14
 383 2.5026583771e-10 2.7828722132e-12 5.0314386108e-12 0.0000000000e+00 2.0075077918e-13 -2.8249445905e-14
 384 2.4858866440e-10 2.7885359359e-12 4.7691304182e-12 0.0000000000e+00 1.9902472265e-13 -2.7782611873e-14
 385 2.4697347125e-10 2.7936867588e-12 4.5063661396e-12 0.0000000000e+00 1.9731691835e-13 -2.7321940757e-14
 386 2.4542019221e-10 2.7983223515e-12 4.2432481660e-12 0.0000000000e+00 1.9562716869e-13 -2.6867323158e-14
 387 2.4392873848e-10 2.8024407374e-12 3.9798768723e-12 0.0000000000e+00 1.9395528920e-13 -2.6418648951e-14
 388 2.4249900047e-10 2.8060400167e-12 3.7163543294e-12 0.0000000000e+00 1.9230108335e-13 -2.5975803358e-14
 389 2.4113084763e-10 2.8091183668e-12 3.4527843129e-12 0.0000000000e+00 1.9066434239e-13 -2.5538666907e-14
 390 2.3982412821e-10 2.8116740437e-12 3.1892723136e-12 0.0000000000e+00 1.8904484528e-13 -2.5107115400e-14
 391 2.3857866914e-10 2.8137053819e-12 2.9259255468e-12 0.0000000000e+00 1.8744235858e-13 -2.4681019874e-14
 392 2.3739427583e-10 2.8152107960e-12 2.6628529615e-12 0.0000000000e+00 1.8585663637e-13 -2.4260246568e-14
 393 2.3627073197e-10 2.8161887808e-12 2.4001652505e-12 0.0000000000e+00 1.8428742010e-13 -2.3844656883e-14
 394 2.3520779345e-10 2.8166381469e-12 2.1379730137e-12 0.0000000000e+00 1.8273446156e-13 -2.3434131220e-14
 395 2.3420517018e-10 2.8165587350e-12 1.8763811535e-12 0.0000000000e+00 1.8119759280e-13 -2.3028641535e-14
 396 2.3326254321e-10 2.8159507296e-12 1.6154942918e-12 0.0000000000e+00 1.7967665857e-13 -2.2628181384e-14
 397 2.3237957047e-10 2.8148144271e-12 1.3554186053e-12 0.0000000000e+00 1.7817149343e-13 -2.2232742278e-14
 398 2.3155588654e-10 2.8131502371e-12 1.0962618342e-12 0.0000000000e+00 1.7668192170e-13 -2.1842313661e-14
 399 2.3079110248e-10 2.8109586834e-12 8.3813329021e-13 0.0000000000e+00 1.7520775736e-13 -2.1456882898e-14
 400 2.3008480563e-10 2.8082404043e-12 5.8114386437e-13 0.0000000000e+00 1.7374880399e-13 -2.1076435250e-14
 401 2.2943655948e-10 2.8049961541e-12 3.2540603567e-13 0.0000000000e+00 1.7230485463e-13 -2.0700953864e-14
 402 2.2884590341e-10 2.8012268040e-12 7.1033879024e-14 0.0000000000e+00 1.7087569176e-13 -2.0330419749e-14
 403 2.2831235256e-10 2.7969333426e-12 -1.8185692656e-13 0.0000000000e+00 1.6946108718e-13 -1.9964811760e-14
 404 2.2783541188e-10 2.7921171509e-12 -4.3315538697e-13 0.0000000000e+00 1.6806082267e-13 -1.9604102575e-14
 405 2.2741461937e-10 2.7867808357e-12 -6.8277432579e-13 0.0000000000e+00 1.6667475285e-13 -1.9248246492e-14
 406 2.2704950401e-10 2.7809274277e-12 -9.3063192310e-13 0.0000000000e+00 1.6530274443e-13 -1.8897191159e-14
 407 2.2673957152e-10 2.7745601117e-12 -1.1766454768e-12 0.0000000000e+00 1.6394465559e-13 -1.8550881516e-14
 408 2.2648430413e-10 2.7676822280e-12 -1.4207313991e-12 0.0000000000e+00 1.6260033593e-13 -1.8209259781e-14
 409 2.2628316048e-10 2.7602972728e-12 -1.6628052129e-12 0.0000000000e+00 1.6126962639e-13 -1.7872265423e-14
 410 2.2613557536e-10 2.7524089001e-12 -1.9027815484e-12 0.0000000000e+00 1.5995235919e-13 -1.7539835144e-14
 411 2.2604095959e-10 2.7440209222e-12 -2.1405741393e-12 0.0000000000e+00 1.5864835778e-13 -1.7211902861e-14
 412 2.2599869985e-10 2.7351373112e-12 -2.3760958193e-12 0.0000000000e+00 1.5735743672e-13 -1.6888399679e-14
 413 2.2600815846e-10 2.7257622000e-12 -2.6092585189e-12 0.0000000000e+00 1.5607940169e-13 -1.6569253876e-14
 414 2.2606867272e-10 2.7158998878e-12 -2.8399713474e-12 0.0000000000e+00 1.5481406643e-13 -1.6254391148e-14
 415 2.2617955305e-10 2.7055548560e-12 -3.0681347737e-12 0.0000000000e+00 1.5356130475e-13 -1.5943735403e-14
 416 2.2634008444e-10 2.6947317552e-12 -3.2936462348e-12 0.0000000000e+00 1.5232100021e-13 -1.5637207955e-14
 417 2.2654952678e-10 2.6834354018e-12 -3.5164020262e-12 0.0000000000e+00 1.5109302921e-13 -1.5334727239e-14
