# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000,
# i.e. number of multipoles equal to 2999
#  l TT               EE               TE               BB               phiphi           Tphi             
1563 7.0122860080e-11 2.7666602455e-12 6.4803956419e-13 1.1201747291e-14 1.1330918089e-15 -2.2337575964e-16
1564 6.9766832075e-11 2.7771508434e-12 6.1148479375e-13 1.1189351935e-14 1.1302000195e-15 -2.2078054237e-16
1565 6.9414781778e-11 2.7874142393e-12 5.7404278705e-13 1.1176985245e-14 1.1273171948e-15 -2.1819585225e-16
1566 6.9066746164e-11 2.7974470544e-12 5.3573510139e-13 1.1164648465e-14 1.1244433064e-15 -2.1562176204e-16
1567 6.8722762330e-11 2.8072458961e-12 4.9658341626e-13 1.1152342849e-14 1.1215783257e-15 -2.1305834460e-16
1568 6.8382867492e-11 2.8168073582e-12 4.5660953361e-13 1.1140069654e-14 1.1187222237e-15 -2.1050567297e-16
1569 6.8047098987e-11 2.8261280205e-12 4.1583537802e-13 1.1127830143e-14 1.1158749710e-15 -2.0796382034e-16
1570 6.7715494272e-11 2.8352044492e-12 3.7428299689e-13 1.1115625583e-14 1.1130365377e-15 -2.0543286001e-16
1571 6.7388090926e-11 2.8440331969e-12 3.3197456067e-13 1.1103457248e-14 1.1102068937e-15 -2.0291286548e-16
1572 6.7064926647e-11 2.8526108019e-12 2.8893236305e-13 1.1091326418e-14 1.1073860085e-15 -2.0040391035e-16
1573 6.6746039254e-11 2.8609337890e-12 2.4517882115e-13 1.1079234377e-14 1.1045738512e-15 -1.9790606840e-16
1574 6.6431466691e-11 2.8689986692e-12 2.0073647571e-13 1.1067182415e-14 1.1017703905e-15 -1.9541941355e-16
1575 6.6121247019e-11 2.8768019394e-12 1.5562799135e-13 1.1055171827e-14 1.0989755947e-15 -1.9294401985e-16
1576 6.5815418422e-11 2.8843400827e-12 1.0987615671e-13 1.1043203914e-14 1.0961894317e-15 -1.9047996154e-16
1577 6.5514019206e-11 2.8916095684e-12 6.3503884666e-14 1.1031279984e-14 1.0934118693e-15 -1.8802731296e-16
1578 6.5217087799e-11 2.8986068516e-12 1.6534212550e-14 1.1019401347e-14 1.0906428745e-15 -1.8558614863e-16
1579 6.4924662751e-11 2.9053283737e-12 -3.1009697665e-14 1.1007569321e-14 1.0878824141e-15 -1.8315654321e-16
1580 6.4636782732e-11 2.9117705619e-12 -7.9104559158e-14 1.0995785230e-14 1.0851304548e-15 -1.8073857150e-16
1581 6.4353486538e-11 2.9179298297e-12 -1.2772696006e-13 1.0984050401e-14 1.0823869623e-15 -1.7833230848e-16
1582 6.4074813084e-11 2.9238025763e-12 -1.7685336326e-13 1.0972366169e-14 1.0796519026e-15 -1.7593782923e-16
1583 6.3800801409e-11 2.9293851870e-12 -2.2646010620e-13 1.0960733874e-14 1.0769252408e-15 -1.7355520902e-16
1584 6.3531490676e-11 2.9346740330e-12 -2.7652340064e-13 1.0949154860e-14 1.0742069419e-15 -1.7118452325e-16
1585 6.3266920169e-11 2.9396654715e-12 -3.2701933252e-13 1.0937630478e-14 1.0714969703e-15 -1.6882584747e-16
1586 6.3007121560e-11 2.9443563961e-12 -3.7792421377e-13 1.0926161956e-14 1.0687952923e-15 -1.6647928188e-16
1587 6.2752095633e-11 2.9487458944e-12 -4.2921564172e-13 1.0914750011e-14 1.0661018816e-15 -1.6414502502e-16
1588 6.2501835344e-11 2.9528336057e-12 -4.8087144910e-13 1.0903395234e-14 1.0634167136e-15 -1.6182330074e-16
1589 6.2256333538e-11 2.9566191718e-12 -5.3286935264e-13 1.0892098218e-14 1.0607397635e-15 -1.5951433380e-16
1590 6.2015582949e-11 2.9601022372e-12 -5.8518695290e-13 1.0880859557e-14 1.0580710061e-15 -1.5721834985e-16
1591 6.1779576200e-11 2.9632824488e-12 -6.3780173411e-13 1.0869679847e-14 1.0554104158e-15 -1.5493557542e-16
1592 6.1548305801e-11 2.9661594561e-12 -6.9069106395e-13 1.0858559685e-14 1.0527579667e-15 -1.5266623795e-16
1593 6.1321764151e-11 2.9687329113e-12 -7.4383219340e-13 1.0847499671e-14 1.0501136327e-15 -1.5041056578e-16
1594 6.1099943538e-11 2.9710024691e-12 -7.9720225652e-13 1.0836500407e-14 1.0474773873e-15 -1.4816878814e-16
1595 6.0882836134e-11 2.9729677866e-12 -8.5077827031e-13 1.0825562494e-14 1.0448492035e-15 -1.4594113516e-16
1596 6.0670434002e-11 2.9746285238e-12 -9.0453713446e-13 1.0814686537e-14 1.0422290542e-15 -1.4372783788e-16
1597 6.0462729091e-11 2.9759843432e-12 -9.5845563124e-13 1.0803873142e-14 1.0396169119e-15 -1.4152912823e-16
1598 6.0259713236e-11 2.9770349097e-12 -1.0125104253e-12 1.0793122918e-14 1.0370127487e-15 -1.3934523905e-16
1599 6.0061378160e-11 2.9777798910e-12 -1.0666780634e-12 1.0782436473e-14 1.0344165365e-15 -1.3717640409e-16
1600 5.9867715471e-11 2.9782189574e-12 -1.1209349743e-12 1.0771814419e-14 1.0318282467e-15 -1.3502285799e-16
1601 5.9678716666e-11 2.9783517818e-12 -1.1752574686e-12 1.0761257369e-14 1.0292478504e-15 -1.3288483633e-16
1602 5.9494373125e-11 2.9781780397e-12 -1.2296217386e-12 1.0750765937e-14 1.0266753185e-15 -1.3076257556e-16
1603 5.9314676115e-11 2.9776974094e-12 -1.2840038579e-12 1.0740340741e-14 1.0241106214e-15 -1.2865631307e-16
1604 5.9139616790e-11 2.9769095715e-12 -1.3383797815e-12 1.0729982397e-14 1.0215537294e-15 -1.2656628714e-16
1605 5.8969186188e-11 2.9758142095e-12 -1.3927253452e-12 1.0719691526e-14 1.0190046121e-15 -1.2449273698e-16
1606 5.8803375232e-11 2.9744110096e-12 -1.4470162660e-12 1.0709468749e-14 1.0164632390e-15 -1.2243590270e-16
1607 5.8642174731e-11 2.9726996605e-12 -1.5012281415e-12 1.0699314690e-14 1.0139295793e-15 -1.2039602533e-16
1608 5.8485575379e-11 2.9706798536e-12 -1.5553364497e-12 1.0689229973e-14 1.0114036018e-15 -1.1837334682e-16
1609 5.8333567752e-11 2.9683512829e-12 -1.6093165491e-12 1.0679215225e-14 1.0088852749e-15 -1.1636811003e-16
1610 5.8186142315e-11 2.9657136454e-12 -1.6631436781e-12 1.0669271075e-14 1.0063745666e-15 -1.1438055876e-16
1611 5.8043283895e-11 2.9627670896e-12 -1.7167941590e-12 1.0659398028e-14 1.0038714466e-15 -1.1241086870e-16
1612 5.7904955086e-11 2.9595135676e-12 -1.7702490191e-12 1.0649596091e-14 1.0013758911e-15 -1.1045893979e-16
1613 5.7771112696e-11 2.9559554959e-12 -1.8234904022e-12 1.0639865144e-14 9.9888787786e-16 -1.0852460202e-16
1614 5.7641713252e-11 2.9520953069e-12 -1.8765003671e-12 1.0630205066e-14 9.9640738434e-16 -1.0660768423e-16
1615 5.7516713001e-11 2.9479354492e-12 -1.9292608880e-12 1.0620615733e-14 9.9393438772e-16 -1.0470801412e-16
1616 5.7396067905e-11 2.9434783876e-12 -1.9817538542e-12 1.0611097021e-14 9.9146886488e-16 -1.0282541826e-16
1617 5.7279733645e-11 2.9387266031e-12 -2.0339610698e-12 1.0601648800e-14 9.8901079241e-16 -1.0095972207e-16
1618 5.7167665619e-11 2.9336825927e-12 -2.0858642538e-12 1.0592270943e-14 9.8656014660e-16 -9.9110749837e-17
1619 5.7059818941e-11 2.9283488700e-12 -2.1374450400e-12 1.0582963317e-14 9.8411690347e-16 -9.7278324686e-17
1620 5.6956148441e-11 2.9227279647e-12 -2.1886849767e-12 1.0573725788e-14 9.8168103871e-16 -9.5462268604e-17
1621 5.6856608665e-11 2.9168224227e-12 -2.2395655266e-12 1.0564558222e-14 9.7925252774e-16 -9.3662402427e-17
1622 5.6761153872e-11 2.9106348064e-12 -2.2900680667e-12 1.0555460481e-14 9.7683134569e-16 -9.1878545837e-17
1623 5.6669738039e-11 2.9041676946e-12 -2.3401738884e-12 1.0546432424e-14 9.7441746738e-16 -9.0110517366e-17
1624 5.6582314853e-11 2.8974236822e-12 -2.3898641969e-12 1.0537473912e-14 9.7201086733e-16 -8.8358134386e-17
1625 5.6498837717e-11 2.8904053809e-12 -2.4391201114e-12 1.0528584798e-14 9.6961151979e-16 -8.6621213116e-17
1626 5.6419259748e-11 2.8831154185e-12 -2.4879226650e-12 1.0519764939e-14 9.6721939868e-16 -8.4899568612e-17
1627 5.6343533773e-11 2.8755564394e-12 -2.5362528044e-12 1.0511014186e-14 9.6483447765e-16 -8.3193014770e-17
1628 5.6271612333e-11 2.8677311046e-12 -2.5840913898e-12 1.0502332390e-14 9.6245673003e-16 -8.1501364323e-17
1629 5.6203447680e-11 2.8596420913e-12 -2.6314191948e-12 1.0493719398e-14 9.6008612887e-16 -7.9824428840e-17
1630 5.6138991777e-11 2.8512920937e-12 -2.6782169066e-12 1.0485175057e-14 9.5772264690e-16 -7.8162018720e-17
1631 5.6078196299e-11 2.8426838223e-12 -2.7244651250e-12 1.0476699210e-14 9.5536625657e-16 -7.6513943194e-17
1632 5.6021012630e-11 2.8338200041e-12 -2.7701443633e-12 1.0468291700e-14 9.5301693002e-16 -7.4880010323e-17
1633 5.5967391863e-11 2.8247033830e-12 -2.8152350475e-12 1.0459952367e-14 9.5067463908e-16 -7.3260026996e-17
1634 5.5917284804e-11 2.8153367193e-12 -2.8597175163e-12 1.0451681048e-14 9.4833935530e-16 -7.1653798923e-17
1635 5.5870641963e-11 2.8057227901e-12 -2.9035720213e-12 1.0443477578e-14 9.4601104991e-16 -7.0061130642e-17
1636 5.5827411258e-11 2.7958646425e-12 -2.9467804227e-12 1.0435341702e-14 9.4368969542e-16 -6.8481954003e-17
1637 5.5787531075e-11 2.7857663547e-12 -2.9893312953e-12 1.0427272791e-14 9.4137527031e-16 -6.6916714897e-17
1638 5.5750937141e-11 2.7754322818e-12 -3.0312148678e-12 1.0419270126e-14 9.3906775438e-16 -6.5365989989e-17
1639 5.5717564822e-11 2.7648668032e-12 -3.0724213314e-12 1.0411332980e-14 9.3676712716e-16 -6.3830358532e-17
1640 5.5687349124e-11 2.7540743224e-12 -3.1129408390e-12 1.0403460620e-14 9.3447336794e-16 -6.2310402381e-17
1641 5.5660224689e-11 2.7430592673e-12 -3.1527635053e-12 1.0395652313e-14 9.3218645573e-16 -6.0806705987e-17
1642 5.5636125800e-11 2.7318260901e-12 -3.1918794069e-12 1.0387907315e-14 9.2990636930e-16 -5.9319856412e-17
1643 5.5614986373e-11 2.7203792674e-12 -3.2302785825e-12 1.0380224883e-14 9.2763308713e-16 -5.7850443323e-17
1644 5.5596739963e-11 2.7087233004e-12 -3.2679510320e-12 1.0372604266e-14 9.2536658748e-16 -5.6399059000e-17
1645 5.5581319759e-11 2.6968627144e-12 -3.3048867174e-12 1.0365044707e-14 9.2310684832e-16 -5.4966298340e-17
1646 5.5568658586e-11 2.6848020595e-12 -3.3410755622e-12 1.0357545448e-14 9.2085384735e-16 -5.3552758863e-17
1647 5.5558688904e-11 2.6725459102e-12 -3.3765074514e-12 1.0350105724e-14 9.1860756205e-16 -5.2159040708e-17
1648 5.5551342807e-11 2.6600988656e-12 -3.4111722318e-12 1.0342724764e-14 9.1636796959e-16 -5.0785746647e-17
1649 5.5546552023e-11 2.6474655495e-12 -3.4450597113e-12 1.0335401794e-14 9.1413504690e-16 -4.9433482081e-17
1650 5.5544247910e-11 2.6346506102e-12 -3.4781596594e-12 1.0328136035e-14 9.1190877064e-16 -4.8102855048e-17
1651 5.5544361462e-11 2.6216587209e-12 -3.5104618071e-12 1.0320926702e-14 9.0968911723e-16 -4.6794476225e-17
1652 5.5546823303e-11 2.6084945792e-12 -3.5419558466e-12 1.0313773006e-14 9.0747606278e-16 -4.5508958932e-17
1653 5.5551563688e-11 2.5951629079e-12 -3.5726314312e-12 1.0306674153e-14 9.0526958316e-16 -4.4246919137e-17
1654 5.5558512503e-11 2.5816684543e-12 -3.6024781758e-12 1.0299629344e-14 9.0306965399e-16 -4.3008975460e-17
1655 5.5567599264e-11 2.5680159906e-12 -3.6314856560e-12 1.0292637775e-14 9.0087625060e-16 -4.1795749174e-17
1656 5.5578753117e-11 2.5542103139e-12 -3.6596434088e-12 1.0285698637e-14 8.9868934805e-16 -4.0607864211e-17
1657 5.5591902836e-11 2.5402562463e-12 -3.6869409322e-12 1.0278811116e-14 8.9650892115e-16 -3.9445947167e-17
1658 5.5606976824e-11 2.5261586348e-12 -3.7133676853e-12 1.0271974394e-14 8.9433494443e-16 -3.8310627303e-17
1659 5.5623903111e-11 2.5119223514e-12 -3.7389130878e-12 1.0265187647e-14 8.9216739217e-16 -3.7202536550e-17
1660 5.5642609355e-11 2.4975522930e-12 -3.7635665207e-12 1.0258450047e-14 8.9000623836e-16 -3.6122309516e-17
1661 5.5663023859e-11 2.4830533975e-12 -3.7873190302e-12 1.0251760720e-14 8.8785145812e-16 -3.5070328860e-17
1662 5.5685078643e-11 2.4684306902e-12 -3.8101684573e-12 1.0245118631e-14 8.8570303189e-16 -3.4045958983e-17
1663 5.5708706400e-11 2.4536892376e-12 -3.8321143537e-12 1.0238522700e-14 8.8356094130e-16 -3.3048305600e-17
1664 5.5733839474e-11 2.4388341321e-12 -3.8531562812e-12 1.0231971839e-14 8.8142516770e-16 -3.2076469740e-17
1665 5.5760409867e-11 2.4238704916e-12 -3.8732938114e-12 1.0225464955e-14 8.7929569225e-16 -3.1129547741e-17
1666 5.5788349232e-11 2.4088034596e-12 -3.8925265260e-12 1.0219000949e-14 8.7717249587e-16 -3.0206631244e-17
1667 5.5817588875e-11 2.3936382055e-12 -3.9108540172e-12 1.0212578715e-14 8.7505555923e-16 -2.9306807180e-17
1668 5.5848059754e-11 2.3783799245e-12 -3.9282758868e-12 1.0206197142e-14 8.7294486279e-16 -2.8429157772e-17
1669 5.5879692479e-11 2.3630338377e-12 -3.9447917470e-12 1.0199855113e-14 8.7084038676e-16 -2.7572760518e-17
1670 5.5912417313e-11 2.3476051919e-12 -3.9604012203e-12 1.0193551503e-14 8.6874211113e-16 -2.6736688191e-17
1671 5.5946164167e-11 2.3320992600e-12 -3.9751039393e-12 1.0187285182e-14 8.6665001565e-16 -2.5920008829e-17
1672 5.5980862604e-11 2.3165213407e-12 -3.9888995465e-12 1.0181055014e-14 8.6456407985e-16 -2.5121785727e-17
1673 5.6016441835e-11 2.3008767588e-12 -4.0017876952e-12 1.0174859857e-14 8.6248428300e-16 -2.4341077430e-17
1674 5.6052830721e-11 2.2851708651e-12 -4.0137680484e-12 1.0168698562e-14 8.6041060415e-16 -2.3576937729e-17
1675 5.6089957773e-11 2.2694090365e-12 -4.0248402799e-12 1.0162569973e-14 8.5834302212e-16 -2.2828415649e-17
1676 5.6127751147e-11 2.2535966760e-12 -4.0350040733e-12 1.0156472930e-14 8.5628151549e-16 -2.2094555444e-17
1677 5.6166138649e-11 2.2377392127e-12 -4.0442591230e-12 1.0150406266e-14 8.5422606260e-16 -2.1374396591e-17
1678 5.6205047730e-11 2.2218421019e-12 -4.0526051332e-12 1.0144368806e-14 8.5217664156e-16 -2.0666973780e-17
1679 5.6244405490e-11 2.2059108252e-12 -4.0600418190e-12 1.0138359371e-14 8.5013323023e-16 -1.9971316910e-17
1680 5.6284138672e-11 2.1899508904e-12 -4.0665689056e-12 1.0132376775e-14 8.4809580625e-16 -1.9286451078e-17
1681 5.6324173666e-11 2.1739678317e-12 -4.0721861286e-12 1.0126419825e-14 8.4606434702e-16 -1.8611396575e-17
1682 5.6364436508e-11 2.1579672095e-12 -4.0768932341e-12 1.0120487323e-14 8.4403882969e-16 -1.7945168877e-17
1683 5.6404852875e-11 2.1419546107e-12 -4.0806899786e-12 1.0114578063e-14 8.4201923118e-16 -1.7286778639e-17
1684 5.6445348091e-11 2.1259356486e-12 -4.0835761291e-12 1.0108690834e-14 8.4000552816e-16 -1.6635231687e-17
1685 5.6485847122e-11 2.1099159630e-12 -4.0855514631e-12 1.0102824418e-14 8.3799769708e-16 -1.5989529010e-17
1686 5.6526278235e-11 2.0939010207e-12 -4.0866171035e-12 1.0096977608e-14 8.3599571538e-16 -1.5348976430e-17
1687 5.6566584015e-11 2.0778955158e-12 -4.0867795356e-12 1.0091149257e-14 8.3399956526e-16 -1.4714116555e-17
1688 5.6606710440e-11 2.0619039642e-12 -4.0860466253e-12 1.0085338228e-14 8.3200922993e-16 -1.4085804902e-17
1689 5.6646603237e-11 2.0459309030e-12 -4.0844262867e-12 1.0079543378e-14 8.3002469243e-16 -1.3464900954e-17
1690 5.6686207875e-11 2.0299808899e-12 -4.0819264832e-12 1.0073763558e-14 8.2804593555e-16 -1.2852268170e-17
1691 5.6725469571e-11 2.0140585040e-12 -4.0785552265e-12 1.0067997615e-14 8.2607294192e-16 -1.2248773992e-17
1692 5.6764333283e-11 1.9981683451e-12 -4.0743205774e-12 1.0062244389e-14 8.2410569394e-16 -1.1655289848e-17
1693 5.6802743716e-11 1.9823150343e-12 -4.0692306458e-12 1.0056502712e-14 8.2214417379e-16 -1.1072691159e-17
1694 5.6840645318e-11 1.9665032135e-12 -4.0632935904e-12 1.0050771412e-14 8.2018836348e-16 -1.0501857343e-17
1695 5.6877982278e-11 1.9507375460e-12 -4.0565176192e-12 1.0045049313e-14 8.1823824476e-16 -9.9436718255e-18
1696 5.6914698531e-11 1.9350227162e-12 -4.0489109893e-12 1.0039335228e-14 8.1629379922e-16 -9.3990220405e-18
1697 5.6950737753e-11 1.9193634294e-12 -4.0404820071e-12 1.0033627970e-14 8.1435500822e-16 -8.8687994386e-18
1698 5.6986043362e-11 1.9037644124e-12 -4.0312390284e-12 1.0027926341e-14 8.1242185291e-16 -8.3538994925e-18
1699 5.7020558517e-11 1.8882304133e-12 -4.0211904584e-12 1.0022229139e-14 8.1049431423e-16 -7.8552217029e-18
1700 5.7054226122e-11 1.8727662011e-12 -4.0103447518e-12 1.0016535158e-14 8.0857237292e-16 -7.3736696038e-18
1701 5.7086988817e-11 1.8573765664e-12 -3.9987104130e-12 1.0010843181e-14 8.0665600949e-16 -6.9101507691e-18
1702 5.7118788987e-11 1.8420663211e-12 -3.9862959958e-12 1.0005151991e-14 8.0474520427e-16 -6.4655768178e-18
1703 5.7149568755e-11 1.8268402984e-12 -3.9731101040e-12 9.9994603606e-15 8.0283993735e-16 -6.0408634204e-18
1704 5.7179269983e-11 1.8117033529e-12 -3.9591613912e-12 9.9937670579e-15 8.0094018863e-16 -5.6369303040e-18
1705 5.7207834276e-11 1.7966603606e-12 -3.9444585607e-12 9.9880708449e-15 7.9904593778e-16 -5.2547012589e-18
1706 5.7235202974e-11 1.7817162190e-12 -3.9290103660e-12 9.9823704778e-15 7.9715716426e-16 -4.8951041438e-18
1707 5.7261317159e-11 1.7668758471e-12 -3.9128256106e-12 9.9766647062e-15 7.9527384734e-16 -4.5590708922e-18
1708 5.7286117649e-11 1.7521441853e-12 -3.8959131480e-12 9.9709522741e-15 7.9339596604e-16 -4.2475375178e-18
1709 5.7309545003e-11 1.7375261957e-12 -3.8782818821e-12 9.9652319192e-15 7.9152349921e-16 -3.9614441203e-18
1710 5.7331539514e-11 1.7230268619e-12 -3.8599407669e-12 9.9595023733e-15 7.8965642545e-16 -3.7017348916e-18
1711 5.7352046296e-11 1.7086508436e-12 -3.8408994931e-12 9.9537624245e-15 7.8779472428e-16 -3.4690733623e-18
1712 5.7371030573e-11 1.6944014372e-12 -3.8211705528e-12 9.9480111059e-15 7.8593837944e-16 -3.2629854669e-18
1713 5.7388462515e-11 1.6802816063e-12 -3.8007671926e-12 9.9422475089e-15 7.8408737563e-16 -3.0827091623e-18
1714 5.7404312172e-11 1.6662943267e-12 -3.7797027290e-12 9.9364707202e-15 7.8224169735e-16 -2.9274785157e-18
1715 5.7418549475e-11 1.6524425861e-12 -3.7579905482e-12 9.9306798225e-15 7.8040132890e-16 -2.7965236989e-18
1716 5.7431144231e-11 1.6387293841e-12 -3.7356441068e-12 9.9248738939e-15 7.7856625442e-16 -2.6890709826e-18
1717 5.7442066127e-11 1.6251577324e-12 -3.7126769315e-12 9.9190520081e-15 7.7673645786e-16 -2.6043427302e-18
1718 5.7451284727e-11 1.6117306548e-12 -3.6891026194e-12 9.9132132347e-15 7.7491192297e-16 -2.5415573922e-18
1719 5.7458769474e-11 1.5984511873e-12 -3.6649348378e-12 9.9073566385e-15 7.7309263332e-16 -2.4999295006e-18
1720 5.7464489689e-11 1.5853223777e-12 -3.6401873247e-12 9.9014812804e-15 7.7127857232e-16 -2.4786696624e-18
1721 5.7468414571e-11 1.5723472862e-12 -3.6148738887e-12 9.8955862164e-15 7.6946972315e-16 -2.4769845546e-18
1722 5.7470513195e-11 1.5595289848e-12 -3.5890084091e-12 9.8896704984e-15 7.6766606884e-16 -2.4940769177e-18
1723 5.7470754515e-11 1.5468705578e-12 -3.5626048361e-12 9.8837331739e-15 7.6586759221e-16 -2.5291455500e-18
1724 5.7469107363e-11 1.5343751018e-12 -3.5356771908e-12 9.8777732858e-15 7.6407427591e-16 -2.5813853022e-18
1725 5.7465540447e-11 1.5220457254e-12 -3.5082395652e-12 9.8717898727e-15 7.6228610238e-16 -2.6499870710e-18
1726 5.7460022351e-11 1.5098855493e-12 -3.4803061227e-12 9.8657819688e-15 7.6050305389e-16 -2.7341377934e-18
1727 5.7452521538e-11 1.4978977066e-12 -3.4518910979e-12 9.8597486038e-15 7.5872511253e-16 -2.8330204412e-18
1728 5.7443006345e-11 1.4860853425e-12 -3.4230087967e-12 9.8536888029e-15 7.5695226017e-16 -2.9458140149e-18
1729 5.7431444989e-11 1.4744516144e-12 -3.3936735965e-12 9.8476015869e-15 7.5518447853e-16 -3.0716935378e-18
1730 5.7417805560e-11 1.4629996922e-12 -3.3638999463e-12 9.8414859722e-15 7.5342174910e-16 -3.2098300502e-18
1731 5.7402056026e-11 1.4517327577e-12 -3.3337023666e-12 9.8353409706e-15 7.5166405321e-16 -3.3593906037e-18
1732 5.7384164229e-11 1.4406540053e-12 -3.3030954501e-12 9.8291655897e-15 7.4991137199e-16 -3.5195382555e-18
1733 5.7364097890e-11 1.4297666416e-12 -3.2720938610e-12 9.8229588323e-15 7.4816368639e-16 -3.6894320619e-18
1734 5.7341824603e-11 1.4190738853e-12 -3.2407123357e-12 9.8167196969e-15 7.4642097714e-16 -3.8682270733e-18
1735 5.7317311837e-11 1.4085789678e-12 -3.2089656827e-12 9.8104471774e-15 7.4468322481e-16 -4.0550743278e-18
1736 5.7290532053e-11 1.3982847379e-12 -3.1768687400e-12 9.8041403522e-15 7.4295041076e-16 -4.2492559404e-18
1737 5.7261478089e-11 1.3881924741e-12 -3.1444362476e-12 9.7977986512e-15 7.4122252017e-16 -4.4505916263e-18
1738 5.7230147901e-11 1.3783030626e-12 -3.1116829741e-12 9.7914215909e-15 7.3949953902e-16 -4.6590355926e-18
1739 5.7196539464e-11 1.3686173911e-12 -3.0786237596e-12 9.7850086856e-15 7.3778145317e-16 -4.8745417536e-18
1740 5.7160650765e-11 1.3591363486e-12 -3.0452735156e-12 9.7785594478e-15 7.3606824826e-16 -5.0970637305e-18
1741 5.7122479813e-11 1.3498608259e-12 -3.0116472252e-12 9.7720733878e-15 7.3435990982e-16 -5.3265548512e-18
1742 5.7082024630e-11 1.3407917148e-12 -2.9777599430e-12 9.7655500138e-15 7.3265642317e-16 -5.5629681494e-18
1743 5.7039283255e-11 1.3319299090e-12 -2.9436267955e-12 9.7589888320e-15 7.3095777349e-16 -5.8062563646e-18
1744 5.6994253745e-11 1.3232763033e-12 -2.9092629812e-12 9.7523893465e-15 7.2926394578e-16 -6.0563719412e-18
1745 5.6946934172e-11 1.3148317944e-12 -2.8746837703e-12 9.7457510594e-15 7.2757492489e-16 -6.3132670285e-18
1746 5.6897322626e-11 1.3065972799e-12 -2.8399045052e-12 9.7390734705e-15 7.2589069549e-16 -6.5768934796e-18
1747 5.6845417214e-11 1.2985736595e-12 -2.8049406006e-12 9.7323560779e-15 7.2421124209e-16 -6.8472028518e-18
1748 5.6791216058e-11 1.2907618338e-12 -2.7698075433e-12 9.7255983774e-15 7.2253654901e-16 -7.1241464054e-18
1749 5.6734717299e-11 1.2831627053e-12 -2.7345208926e-12 9.7187998625e-15 7.2086660044e-16 -7.4076751035e-18
1750 5.6675919092e-11 1.2757771777e-12 -2.6990962803e-12 9.7119600250e-15 7.1920138038e-16 -7.6977396117e-18
1751 5.6614819613e-11 1.2686061563e-12 -2.6635494107e-12 9.7050783544e-15 7.1754087265e-16 -7.9942902974e-18
1752 5.6551417052e-11 1.2616505479e-12 -2.6278960609e-12 9.6981543382e-15 7.1588506093e-16 -8.2972772295e-18
1753 5.6485709615e-11 1.2549112607e-12 -2.5921520809e-12 9.6911874617e-15 7.1423392872e-16 -8.6066501778e-18
1754 5.6417695528e-11 1.2483892044e-12 -2.5563333933e-12 9.6841772082e-15 7.1258745933e-16 -8.9223586127e-18
1755 5.6347373033e-11 1.2420852902e-12 -2.5204559940e-12 9.6771230588e-15 7.1094563594e-16 -9.2443517046e-18
1756 5.6274740388e-11 1.2360004306e-12 -2.4845359520e-12 9.6700244925e-15 7.0930844152e-16 -9.5725783236e-18
1757 5.6199795868e-11 1.2301355399e-12 -2.4485894093e-12 9.6628809864e-15 7.0767585890e-16 -9.9069870389e-18
1758 5.6122537768e-11 1.2244915337e-12 -2.4126325815e-12 9.6556920152e-15 7.0604787072e-16 -1.0247526118e-17
1759 5.6042964397e-11 1.2190693289e-12 -2.3766817575e-12 9.6484570517e-15 7.0442445947e-16 -1.0594143528e-17
1760 5.5961074082e-11 1.2138698444e-12 -2.3407532997e-12 9.6411755664e-15 7.0280560745e-16 -1.0946786932e-17
1761 5.5876869110e-11 1.2088936538e-12 -2.3048629771e-12 9.6338471190e-15 7.0119129769e-16 -1.1305443849e-17
