# Dimensionless primordial spectrum, equal to [k^3/2pi^2] P(k)
# k [1/Mpc]                P_scalar(k)                P_gwb(k)                   ad x gwb                   P_tensor(k)
2.887090917359234510e+00   1.901698611549949081e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.033529137717426499e-10
2.934049709215786894e+00   1.900545301571001860e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.031862962531891695e-10
2.981772290019673477e+00   1.899392691031965079e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.030199473424230583e-10
3.030271082866399457e+00   1.898240779508655557e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.028538666064157953e-10
3.079558712914223229e+00   1.897089566577144884e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.026880536128369486e-10
3.129648010670750491e+00   1.895939051813763145e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.025225079300529470e-10
3.180552015332919868e+00   1.894789234795097677e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.023572291271261886e-10
3.232283978181380579e+00   1.893640115097991830e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.021922167738137478e-10
3.284857366030046855e+00   1.892491692299545381e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.020274704405663160e-10
3.338285864731757702e+00   1.891343965977115771e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.018629896985270641e-10
3.392583382740991915e+00   1.890196935708315629e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.016987741195305049e-10
3.447764054734464345e+00   1.889050601071014009e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.015348232761014463e-10
3.503842245290675894e+00   1.887904961643335977e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.013711367414538154e-10
3.560832552629281444e+00   1.886760017003663024e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.012077140894895982e-10
3.618749812411276690e+00   1.885615766730631830e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.010445548947976899e-10
3.677609101601030606e+00   1.884472210403134256e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.008816587326527699e-10
3.737425742391064176e+00   1.883329347600318591e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.007190251790142292e-10
3.798215306190736218e+00   1.882187177901587069e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.005566538105251368e-10
3.859993617679771116e+00   1.881045700886598347e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.003945442045109726e-10
3.922776758927715601e+00   1.879904916135264618e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.002326959389787228e-10
3.986581073580438783e+00   1.878764823227754082e-09   1.000000000000000036e-10   0.000000000000000000e+00   1.000711085926155358e-10
4.051423171114647559e+00   1.877625421744488474e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.990978174478786934e-11
4.117319931161679492e+00   1.876486711266145124e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.974871497554030103e-11
4.184288507901584353e+00   1.875348691373654484e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.958790786559439126e-11
4.252346334528677829e+00   1.874211361648202186e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.942735999634763625e-11
4.321511127789761986e+00   1.873074721671227397e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.926707094987233061e-11
4.391800892596085859e+00   1.871938771024422813e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.910704030891459808e-11
4.463233926710397093e+00   1.870803509289735074e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.894726765689318944e-11
4.535828825510191287e+00   1.869668936049365180e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.878775257789840984e-11
4.609604486828429160e+00   1.868535050885766006e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.862849465669112354e-11
4.684580115873044903e+00   1.867401853381644370e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.846949347870153902e-11
4.760775230226368393e+00   1.866269343119961039e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.831074863002822670e-11
4.838209664925956943e+00   1.865137519683927824e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.815225969743704618e-11
4.916903577628031208e+00   1.864006382657010898e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.799402626836002179e-11
4.996877453854878581e+00   1.862875931622928721e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.783604793089430864e-11
5.078152112327670942e+00   1.861746166165651013e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.767832427380102936e-11
5.160748710385907323e+00   1.860617085869401641e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.752085488650434355e-11
5.244688749495119318e+00   1.859488690318655524e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.736363935909028453e-11
5.329994080844093318e+00   1.858360979098139664e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.720667728230571248e-11
5.416686911033146146e+00   1.857233951792833146e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.704996824755729335e-11
5.504789807854967520e+00   1.856107607987966723e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.689351184691034858e-11
5.594325706169377632e+00   1.854981947269022407e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.673730767308782113e-11
5.685317913873753071e+00   1.853856969221734085e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.658135531946928026e-11
5.777790117970506678e+00   1.852732673432086279e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.642565438008983587e-11
5.871766390733249352e+00   1.851609059486315183e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.627020444963903990e-11
5.967271195973310682e+00   1.850486126970907624e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.611500512345980064e-11
6.064329395408061707e+00   1.849363875472601067e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.596005599754743924e-11
6.162966255132942273e+00   1.848242304578384232e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.580535666854857821e-11
6.263207452198692238e+00   1.847121413875495234e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.565090673376009445e-11
6.365079081295564656e+00   1.846001202951423857e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.549670579112808536e-11
6.468607661546320386e+00   1.844881671393908662e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.534275343924674434e-11
6.573820143409585093e+00   1.843762818790939463e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.518904927735740434e-11
6.680743915695614987e+00   1.842644644730755058e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.503559290534754274e-11
6.789406812696112681e+00   1.841527148801844465e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.488238392374960512e-11
6.899837121430011599e+00   1.840410330592946305e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.472942193374004888e-11
7.012063589007176745e+00   1.839294189693047974e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.457670653713820584e-11
7.126115430111745752e+00   1.838178725691386881e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.442423733640545509e-11
7.242022334607315592e+00   1.837063938177449214e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.427201393464394340e-11
7.359814475265770817e+00   1.835949826740969723e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.412003593559575810e-11
7.479522515621813028e+00   1.834836390971933385e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.396830294364173795e-11
7.601177617955322319e+00   1.833723630460571674e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.381681456380049088e-11
7.724811451403399865e+00   1.832611544797366702e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.366557040172747637e-11
7.850456200204509294e+00   1.831500133573047491e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.351457006371377757e-11
7.978144572076629082e+00   1.830389396378591635e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.336381315668526118e-11
8.107909806731678160e+00   1.829279332805225499e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.321329928820146597e-11
8.239785684528511567e+00   1.828169942444422156e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.306302806645455586e-11
8.373806535266488993e+00   1.827061224887903455e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.291299910026835054e-11
8.510007247122246099e+00   1.825953179727638362e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.276321199909731739e-11
8.648423275731726534e+00   1.824845806555843174e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.261366637302551164e-11
8.789090653419963317e+00   1.823739104964981717e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.246436183276558115e-11
8.932045998580958823e+00   1.822633074547765356e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.231529798965775828e-11
9.077326525210223096e+00   1.821527714897151538e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.216647445566885181e-11
9.224970052592174952e+00   1.820423025606345453e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.201789084339118707e-11
9.375015015145288899e+00   1.819319006268798376e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.186954676604168830e-11
9.527500472427300693e+00   1.818215656478208703e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.172144183746078005e-11
9.682466119303114738e+00   1.817112975828520709e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.157357567211148245e-11
9.839952296278227095e+00   1.816010963913925169e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.142594788507826093e-11
1.000000000000000000e+01   1.814909620328858944e-09   1.000000000000000036e-10   0.000000000000000000e+00   9.127855809206618609e-11
