# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       1.375693677693e+06       3.990577266929e-10       3.367060532673e-01       4.088256066938e+06       1.417326971563e+04       1.030262742559e-02       1.949809171330e+10       1.943737361161e-01       9.855242162801e+12       6.382321660770e+09       3.467519529748e+10       6.803213524374e+12       2.267737839006e+12       3.493499587839e-08       1.432446471991e+10       1.671383766885e+13       2.037860067155e-04       5.847633879147e-02 
       1.366130714581e+06       4.046617922384e-10       3.390615472945e-01       4.031650317081e+06       1.417326736014e+04       1.037474440339e-02       1.936255003992e+10       1.957333499253e-01       9.584056517348e+12       6.250147084408e+09       3.395708996022e+10       6.616010224873e+12       2.205336739206e+12       3.493499587839e-08       1.393029995494e+10       1.625420427922e+13       2.038691510430e-04       5.847777548275e-02 
       1.356634226884e+06       4.103445407819e-10       3.414335094567e-01       3.975828564094e+06       1.417326498818e+04       1.044736618017e-02       1.922795056292e+10       1.971024669663e-01       9.320333050543e+12       6.120709771241e+09       3.325385619179e+10       6.433958173188e+12       2.144652722011e+12       3.493499587839e-08       1.354698136838e+10       1.580721277106e+13       2.039523314643e-04       5.847938751111e-02 
       1.347203752508e+06       4.161070767161e-10       3.438220547450e-01       3.920779947865e+06       1.417326259963e+04       1.052049628926e-02       1.909428673276e+10       1.984811535645e-01       9.063866426788e+12       5.993953034099e+09       3.256518601043e+10       6.256915623243e+12       2.085638538729e+12       3.493499587839e-08       1.317421050764e+10       1.537251539958e+13       2.040355482463e-04       5.848117596134e-02 
       1.337838832572e+06       4.219505199277e-10       3.462272989545e-01       3.866493758735e+06       1.417326019439e+04       1.059413828869e-02       1.896155204546e+10       1.998694765067e-01       8.814456960671e+12       5.869821359770e+09       3.189077781248e+10       6.084744729365e+12       2.028248240802e+12       3.493499587839e-08       1.281169713261e+10       1.494977398634e+13       2.041188016576e-04       5.848314192579e-02 
       1.328539011385e+06       4.278760060145e-10       3.486493586843e-01       3.812959435406e+06       1.417325777233e+04       1.066829576141e-02       1.882974004222e+10       2.012675030445e-01       8.571910461487e+12       5.748260384687e+09       3.123033624033e+10       5.917311438953e+12       1.972437144030e+12       3.493499587839e-08       1.245915898964e+10       1.453865965605e+13       2.042020919693e-04       5.848528650443e-02 
       1.319303836424e+06       4.338846865059e-10       3.510883513463e-01       3.760166562890e+06       1.417325533334e+04       1.074297231544e-02       1.869884430915e+10       2.026753008975e-01       8.336038082044e+12       5.629216871123e+09       3.058357205308e+10       5.754485388112e+12       1.918161793782e+12       3.493499587839e-08       1.211632159185e+10       1.413885258067e+13       2.042854194539e-04       5.848761080494e-02 
       1.310132858311e+06       4.399777290858e-10       3.535443951678e-01       3.708104870478e+06       1.417325287729e+04       1.081817158406e-02       1.856885847694e+10       2.040929382564e-01       8.106656171627e+12       5.512638683873e+09       2.995020199980e+10       5.596139800146e+12       1.865379931158e+12       3.493499587839e-08       1.178291800533e+10       1.375004173046e+13       2.043687843864e-04       5.849011594272e-02 
       1.301025630790e+06       4.461563178198e-10       3.560176092033e-01       3.656764229747e+06       1.417325040408e+04       1.089389722597e-02       1.843977622057e+10       2.055204837862e-01       7.883586133004e+12       5.398474767422e+09       2.932994869555e+10       5.442151386852e+12       1.814050460090e+12       3.493499587839e-08       1.145868864134e+10       1.337192463196e+13       2.044521870435e-04       5.849280304093e-02 
       1.291981710711e+06       4.524216533841e-10       3.585081133315e-01       3.606134652585e+06       1.417324791357e+04       1.097015292548e-02       1.831159125896e+10       2.069580066298e-01       7.666654283372e+12       5.286675123583e+09       2.872254049986e+10       5.292400252526e+12       1.764133415346e+12       3.493499587839e-08       1.114338105424e+10       1.300420713258e+13       2.045356277041e-04       5.849567323060e-02 
       1.283000658002e+06       4.587749532987e-10       3.610160282733e-01       3.556206289247e+06       1.417324540566e+04       1.104694239268e-02       1.818429735473e+10       2.084055764109e-01       7.455691719131e+12       5.177190789607e+09       2.812771139778e+10       5.146769800616e+12       1.715589931406e+12       3.493499587839e-08       1.083674974485e+10       1.264660317168e+13       2.046191066491e-04       5.849872765061e-02 
       1.274082035650e+06       4.652174521637e-10       3.635414755827e-01       3.506969426438e+06       1.417324288021e+04       1.112426936364e-02       1.805788831383e+10       2.098632632376e-01       7.250534184369e+12       5.069973816731e+09       2.754520088338e+10       5.005146642936e+12       1.668382212208e+12       3.493499587839e-08       1.053855596938e+10       1.229883455797e+13       2.047026241614e-04       5.850196744781e-02 
       1.265225409681e+06       4.717504018984e-10       3.660845776649e-01       3.458414485427e+06       1.417324033711e+04       1.120213760056e-02       1.793235798526e+10       2.113311377057e-01       7.051021942978e+12       4.964977249185e+09       2.697475384566e+10       4.867420511382e+12       1.622473501720e+12       3.493499587839e-08       1.024856755349e+10       1.196063075301e+13       2.047861805263e-04       5.850539377701e-02 
       1.256430349136e+06       4.783750719841e-10       3.686454577746e-01       3.410532020174e+06       1.417323777623e+04       1.128055089200e-02       1.780770026081e+10       2.128092709020e-01       6.856999654280e+12       4.862155103627e+09       2.641612045680e+10       4.733484172082e+12       1.577828055315e+12       3.493499587839e-08       9.966558711557e+09       1.163172866063e+13       2.048697760307e-04       5.850900780107e-02 
       1.247696426053e+06       4.850927497106e-10       3.712242400270e-01       3.363312715503e+06       1.417323519745e+04       1.135951305300e-02       1.768390907470e+10       2.142977344078e-01       6.668316252083e+12       4.761462349001e+09       2.586905606279e+10       4.603233341896e+12       1.534411111948e+12       3.493499587839e-08       9.692309870852e+09       1.131187242226e+13       2.049534109641e-04       5.851281069097e-02 
       1.239023215446e+06       4.919047404255e-10       3.738210493993e-01       3.316747385278e+06       1.417323260064e+04       1.143902792533e-02       1.756097840333e+10       2.157966003021e-01       6.484824827053e+12       4.662854886819e+09       2.533332107626e+10       4.476566607230e+12       1.492188867087e+12       3.493499587839e-08       9.425607500599e+09       1.100081321775e+13       2.050370856178e-04       5.851680362579e-02 
       1.230410295280e+06       4.988123677873e-10       3.764360117402e-01       3.270826970623e+06       1.417322998568e+04       1.151909937762e-02       1.743890226497e+10       2.173059411654e-01       6.306382512339e+12       4.566289531848e+09       2.480868087156e+10       4.353385345068e+12       1.451128446394e+12       3.493499587839e-08       9.166243945708e+09       1.069830907176e+13       2.051208002854e-04       5.852098779286e-02 
       1.221857246457e+06       5.058169740225e-10       3.790692537750e-01       3.225542538157e+06       1.417322735243e+04       1.159973130560e-02       1.731767471948e+10       2.188258300827e-01       6.132850372333e+12       4.471723993197e+09       2.429490568199e+10       4.233593646186e+12       1.411197880127e+12       3.493499587839e-08       8.914017265101e+09       1.040412466546e+13       2.052045552626e-04       5.852536438772e-02 
       1.213363652790e+06       5.129199201853e-10       3.817209031095e-01       3.180885278252e+06       1.417322470078e+04       1.168092763226e-02       1.719728986798e+10       2.203563406474e-01       5.964093294491e+12       4.379116855793e+09       2.379177049920e+10       4.117098240481e+12       1.372366078252e+12       3.493499587839e-08       8.668731074479e+09       1.011803115340e+13       2.052883508473e-04       5.852993461427e-02 
       1.204929100987e+06       5.201225864220e-10       3.843910882406e-01       3.136846503324e+06       1.417322203060e+04       1.176269230803e-02       1.707774185264e+10       2.218975469647e-01       5.799979884143e+12       4.288427562245e+09       2.329905497462e+10       4.003808424345e+12       1.334602806233e+12       3.493499587839e-08       8.430194393415e+09       9.839805985418e+12       2.053721873396e-04       5.853469968472e-02 
       1.196553180627e+06       5.274263722380e-10       3.870799385550e-01       3.093417646139e+06       1.417321934175e+04       1.184502931102e-02       1.695902485631e+10       2.234495236550e-01       5.640382362182e+12       4.199616395085e+09       2.281654332297e+10       3.893635990048e+12       1.297878661494e+12       3.493499587839e-08       8.198221496660e+09       9.569232733444e+12       2.054560650419e-04       5.853966081975e-02 
       1.188235484143e+06       5.348326967698e-10       3.897875843431e-01       3.050590258145e+06       1.417321663410e+04       1.192794264714e-02       1.684113310231e+10       2.250123458575e-01       5.485176465575e+12       4.112644459369e+09       2.234402422778e+10       3.786495157055e+12       1.262165050522e+12       3.493499587839e-08       7.972631769535e+09       9.306100923087e+12       2.055399842586e-04       5.854481924846e-02 
       1.179975606802e+06       5.423429990599e-10       3.925141568052e-01       3.008356007829e+06       1.417321390753e+04       1.201143635037e-02       1.672406085409e+10       2.265860892339e-01       5.334241350619e+12       4.027473665644e+09       2.188129074880e+10       3.682302505243e+12       1.227434166610e+12       3.493499587839e-08       7.753249567305e+09       9.050205869844e+12       2.056239452966e-04       5.855017620854e-02 
       1.171773146682e+06       5.499587383354e-10       3.952597880489e-01       2.966706679099e+06       1.417321116190e+04       1.209551448291e-02       1.660780241498e+10       2.281708299718e-01       5.187459498843e+12       3.944066713269e+09       2.142814023141e+10       3.580976909944e+12       1.193658968202e+12       3.493499587839e-08       7.539904078421e+09       8.801348519809e+12       2.057079484649e-04       5.855573294621e-02 
       1.163627704657e+06       5.576813942915e-10       3.980246111059e-01       2.925634169677e+06       1.417320839708e+04       1.218018113540e-02       1.649235212793e+10       2.297666447888e-01       5.044716625514e+12       3.862387074079e+09       2.098437421783e+10       3.482439478784e+12       1.160813157840e+12       3.493499587839e-08       7.332429191529e+09       8.559335294781e+12       2.057919940748e-04       5.856149071637e-02 
       1.155538884375e+06       5.655124673781e-10       4.008087599286e-01       2.885130489530e+06       1.417320561293e+04       1.226544042709e-02       1.637770437519e+10       2.313736109354e-01       4.905901590652e+12       3.782398976384e+09       2.054979836025e+10       3.386613490259e+12       1.128871161689e+12       3.493499587839e-08       7.130663366132e+09       8.323977941614e+12       2.058760824399e-04       5.856745078261e-02 
       1.147506292239e+06       5.734534790905e-10       4.036123694095e-01       2.845187759310e+06       1.417320280932e+04       1.235129650607e-02       1.626385357808e+10       2.329918061995e-01       4.770906312500e+12       3.704067389305e+09       2.012422233568e+10       3.293424333997e+12       1.097808109626e+12       3.493499587839e-08       6.934449506817e+09       8.095093385729e+12       2.059602138762e-04       5.857361441725e-02 
       1.139529537388e+06       5.815059722647e-10       4.064355753708e-01       2.805798208825e+06       1.417319998611e+04       1.243775354946e-02       1.615079419668e+10       2.346213089093e-01       4.639625683366e+12       3.627358007434e+09       1.970745976261e+10       3.202799452667e+12       1.067599815873e+12       3.493499587839e-08       6.743634840940e+09       7.872503588644e+12       2.060443887018e-04       5.857998290146e-02 
       1.131608231677e+06       5.896715113762e-10       4.092785145876e-01       2.766954175521e+06       1.417319714317e+04       1.252481576363e-02       1.603852072959e+10       2.362621979377e-01       4.511957487791e+12       3.552237235808e+09       1.929932811938e+10       3.114668285487e+12       1.038222760170e+12       3.493499587839e-08       6.558070799674e+09       7.656035409433e+12       2.061286072374e-04       5.858655752525e-02 
       1.123741989661e+06       5.979516828433e-10       4.121413247813e-01       2.728648102996e+06       1.417319428036e+04       1.261248738436e-02       1.592702771367e+10       2.379145527059e-01       4.387802322959e+12       3.478672175197e+09       1.889964866426e+10       3.028962213284e+12       1.009654069458e+12       3.493499587839e-08       6.377612902340e+09       7.445520469986e+12       2.062128698060e-04       5.859333958757e-02 
       1.115930428574e+06       6.063480953348e-10       4.150241446368e-01       2.690872539528e+06       1.417319139754e+04       1.270077267709e-02       1.581630972372e+10       2.395784531869e-01       4.267063521310e+12       3.406630607692e+09       1.850824635715e+10       2.945614505068e+12       9.818715000755e+11       3.493499587839e-08       6.202120643908e+09       7.240795023987e+12       2.062971767328e-04       5.860033039637e-02 
       1.108173168310e+06       6.148623800816e-10       4.179271137982e-01       2.653620136623e+06       1.417318849457e+04       1.278967593712e-02       1.570636137227e+10       2.412539799094e-01       4.149647075266e+12       3.336080982601e+09       1.812494978292e+10       2.864560266073e+12       9.548534204330e+11       3.493499587839e-08       6.031457385602e+09       7.041699829490e+12       2.063815283456e-04       5.860753126863e-02 
       1.100469831405e+06       6.234961911929e-10       4.208503728860e-01       2.616883647586e+06       1.417318557131e+04       1.287920148981e-02       1.559717730931e+10       2.429412139619e-01       4.035461564040e+12       3.266992402630e+09       1.774959107638e+10       2.785736387235e+12       9.285787941755e+11       3.493499587839e-08       5.865490248512e+09       6.848080025002e+12       2.064659249746e-04       5.861494353042e-02 
       1.092820043019e+06       6.322512059770e-10       4.237940634957e-01       2.580655926111e+06       1.417318262762e+04       1.296935369077e-02       1.548875222202e+10       2.446402369964e-01       3.924418082457e+12       3.199334610348e+09       1.738200584870e+10       2.709081496048e+12       9.030271638016e+11       3.493499587839e-08       5.704090010139e+09       6.659785008974e+12       2.065503669523e-04       5.862256851701e-02 
       1.085223430919e+06       6.411291252660e-10       4.267583282090e-01       2.544929924892e+06       1.417317966336e+04       1.306013692611e-02       1.538108083448e+10       2.463511312321e-01       3.816430171732e+12       3.133077974937e+09       1.702203311547e+10       2.634535908786e+12       8.781786347359e+11       3.493499587839e-08       5.547131003774e+09       6.476668322613e+12       2.066348546137e-04       5.863040757286e-02 
       1.077679625458e+06       6.501316737459e-10       4.297433106021e-01       2.509698694248e+06       1.417317667838e+04       1.315155561264e-02       1.527415790748e+10       2.480739794598e-01       3.711413752152e+12       3.068193479220e+09       1.666951522615e+10       2.562041584030e+12       8.540138598384e+11       3.493499587839e-08       5.394491020662e+09       6.298587535908e+12       2.067193882964e-04       5.863846205172e-02 
       1.070188259559e+06       6.592606002905e-10       4.327491552467e-01       2.474955380770e+06       1.417317367253e+04       1.324361419808e-02       1.516797823821e+10       2.498088650451e-01       3.609287057610e+12       3.004652706946e+09       1.632429779509e+10       2.491542077477e+12       8.305140243415e+11       3.493499587839e-08       5.246051214846e+09       6.125404136804e+12       2.068039683402e-04       5.864673331670e-02 
       1.062748968697e+06       6.685176783004e-10       4.357760077201e-01       2.440693225994e+06       1.417317064568e+04       1.333631716127e-02       1.506253666003e+10       2.515558719331e-01       3.509970571947e+12       2.942427830349e+09       1.598622963384e+10       2.422982497993e+12       8.076608312007e+11       3.493499587839e-08       5.101696010631e+09       5.956983423414e+12       2.068885950878e-04       5.865522274030e-02 
       1.055361390881e+06       6.779047060468e-10       4.388240146145e-01       2.406905565078e+06       1.417316759767e+04       1.342966901241e-02       1.495782804223e+10       2.533150846520e-01       3.413386967034e+12       2.881491597961e+09       1.565516268500e+10       2.356309464874e+12       7.854364868479e+11       3.493499587839e-08       4.961313012605e+09       5.793194399203e+12       2.069732688840e-04       5.866393170449e-02 
       1.048025166635e+06       6.874235070199e-10       4.418933235411e-01       2.373585825508e+06       1.417316452836e+04       1.352367429324e-02       1.485384728975e+10       2.550865883172e-01       3.319461042571e+12       2.821817322676e+09       1.533095195735e+10       2.291471066285e+12       7.638236873382e+11       3.493499587839e-08       4.824792918119e+09       5.633909671054e+12       2.070579900764e-04       5.867286160077e-02 
       1.040739938984e+06       6.970759302822e-10       4.449840831367e-01       2.340727525821e+06       1.417316143760e+04       1.361833757730e-02       1.475058934295e+10       2.568704686353e-01       3.228119667531e+12       2.763378870061e+09       1.501345546234e+10       2.228416818840e+12       7.428056048763e+11       3.493499587839e-08       4.692029432188e+09       5.479005350136e+12       2.071427590152e-04       5.868201383022e-02 
       1.033505353433e+06       7.068638508267e-10       4.480964430732e-01       2.308324274339e+06       1.417315832524e+04       1.371366347015e-02       1.464804917735e+10       2.586668119084e-01       3.139291723222e+12       2.706150646915e+09       1.470253415195e+10       2.167097628297e+12       7.223658747148e+11       3.493499587839e-08       4.562919184730e+09       5.328360955503e+12       2.072275760530e-04       5.869138980357e-02 
       1.026321057951e+06       7.167891699406e-10       4.512305540611e-01       2.276369767930e+06       1.417315519113e+04       1.380965660958e-02       1.454622180342e+10       2.604757050378e-01       3.052908047914e+12       2.650107590056e+09       1.439805185774e+10       2.107465751332e+12       7.024885824125e+11       3.493499587839e-08       4.437361650081e+09       5.181859320345e+12       2.073124415451e-04       5.870099094128e-02 
       1.019186702955e+06       7.268538155734e-10       4.543865678643e-01       2.244857790777e+06       1.417315203512e+04       1.390632166580e-02       1.444510226630e+10       2.622972355284e-01       2.968901382989e+12       2.595225155346e+09       1.409987523125e+10       2.049474758368e+12       6.831582514432e+11       3.493499587839e-08       4.315259068726e+09       5.039386500813e+12       2.073973558494e-04       5.871081867358e-02 
       1.012101941291e+06       7.370597427104e-10       4.575646372941e-01       2.213782213172e+06       1.417314885705e+04       1.400366334176e-02       1.434468564558e+10       2.641314914931e-01       2.887206320574e+12       2.541479306943e+09       1.380787368560e+10       1.993079497421e+12       6.643598311461e+11       3.493499587839e-08       4.196516371183e+09       4.900831687359e+12       2.074823193264e-04       5.872087444053e-02 
       1.005066428220e+06       7.474089337516e-10       4.607649162317e-01       2.183136990322e+06       1.417314565677e+04       1.410168637329e-02       1.424496705504e+10       2.659785616563e-01       2.807759252615e+12       2.488846506772e+09       1.352191933826e+10       1.938236058948e+12       6.460786850068e+11       3.493499587839e-08       4.081041103982e+09       4.766087118512e+12       2.075673323393e-04       5.873115969210e-02 
       9.980798213976e+05       7.579033988957e-10       4.639875596240e-01       2.152916161169e+06       1.417314243413e+04       1.420039552937e-02       1.414594164244e+10       2.678385353588e-01       2.730498321349e+12       2.437303704220e+09       1.324188695511e+10       1.884901741658e+12       6.283005792617e+11       3.493499587839e-08       3.968743357679e+09       4.635047997024e+12       2.076523952539e-04       5.874167588824e-02 
       9.911417808600e+05       7.685451765299e-10       4.672327234985e-01       2.123113847237e+06       1.417313918896e+04       1.429979561236e-02       1.404760458927e+10       2.697115025617e-01       2.655363371146e+12       2.386828326037e+09       1.296765389555e+10       1.833035019266e+12       6.110116718155e+11       3.493499587839e-08       3.859535696858e+09       4.507612408330e+12       2.077375084388e-04       5.875242449891e-02 
       9.842519690063e+05       7.793363336240e-10       4.705005649630e-01       2.093724251481e+06       1.417313592112e+04       1.439989145822e-02       1.394995111049e+10       2.715975538506e-01       2.582295901665e+12       2.337398266455e+09       1.269910005876e+10       1.782595508157e+12       5.941985014635e+11       3.493499587839e-08       3.753333092047e+09       4.383681241240e+12       2.078226722653e-04       5.876340700420e-02 
       9.774100505825e+05       7.902789661317e-10       4.737912422243e-01       2.064741657163e+06       1.417313263044e+04       1.450068793677e-02       1.385297645437e+10       2.734967804403e-01       2.511239022316e+12       2.288991877501e+09       1.243610783120e+10       1.733543935947e+12       5.778479774111e+11       3.493499587839e-08       3.650052853516e+09       4.263158110825e+12       2.079078871073e-04       5.877462489432e-02 
       9.706156926652e+05       8.013751993961e-10       4.771049145802e-01       2.036160426739e+06       1.417312931677e+04       1.460218995189e-02       1.375667590216e+10       2.754092741786e-01       2.442137407952e+12       2.241587959521e+09       1.217856203498e+10       1.685842110906e+12       5.619473690810e+11       3.493499587839e-08       3.549614566897e+09       4.145949283419e+12       2.079931533417e-04       5.878607966974e-02 
       9.638685646450e+05       8.126271885617e-10       4.804417424457e-01       2.007975000760e+06       1.417312597994e+04       1.470440244180e-02       1.366104476795e+10       2.773351275512e-01       2.374937255804e+12       2.195165751893e+09       1.192634987753e+10       1.639452892215e+12       5.464842962011e+11       3.493499587839e-08       3.451940030572e+09       4.031963603679e+12       2.080784713479e-04       5.879777284122e-02 
       9.571683382108e+05       8.240371189914e-10       4.838018873434e-01       1.980179896793e+06       1.417312261980e+04       1.480733037927e-02       1.356607839837e+10       2.792744336855e-01       2.309586243583e+12       2.149704923936e+09       1.167936090210e+10       1.594340161058e+12       5.314467191655e+11       3.493499587839e-08       3.356953194785e+09       3.921112423662e+12       2.081638415082e-04       5.880970592988e-02 
       9.505146873338e+05       8.356072066902e-10       4.871855119200e-01       1.952769708350e+06       1.417311923618e+04       1.491097877188e-02       1.347177217244e+10       2.812272863556e-01       2.246033488747e+12       2.105185566005e+09       1.143748693949e+10       1.550468792493e+12       5.168229296602e+11       3.493499587839e-08       3.264580102428e+09       3.813309533848e+12       2.082492642079e-04       5.882188046726e-02 
       9.439072882514e+05       8.473396987347e-10       4.905927799573e-01       1.925739103839e+06       1.417311582891e+04       1.501535266224e-02       1.337812150125e+10       2.831937799864e-01       2.184229508878e+12       2.061588180774e+09       1.120062206058e+10       1.507804628105e+12       5.026015415472e+11       3.493499587839e-08       3.174748831460e+09       3.708471096056e+12       2.083347398348e-04       5.883429799539e-02 
       9.373458194516e+05       8.592368737073e-10       4.940238563722e-01       1.899082825529e+06       1.417311239783e+04       1.512045712826e-02       1.328512182784e+10       2.851740096581e-01       2.124126183161e+12       2.018893674693e+09       1.096866252999e+10       1.466314449413e+12       4.887714819990e+11       3.493499587839e-08       3.087389438909e+09       3.606515578217e+12       2.084202687797e-04       5.884696006689e-02 
       9.308299616574e+05       8.713010421387e-10       4.974789072239e-01       1.872795688518e+06       1.417310894278e+04       1.522629728339e-02       1.319276862688e+10       2.871680711108e-01       2.065676714912e+12       1.977083349632e+09       1.074150676067e+10       1.425965952001e+12       4.753219828775e+11       3.493499587839e-08       3.002433906413e+09       3.507363690930e+12       2.085058514365e-04       5.885986824499e-02 
       9.243593978111e+05       8.835345469547e-10       5.009580997339e-01       1.846872579733e+06       1.417310546359e+04       1.533287827686e-02       1.310105740454e+10       2.891760607492e-01       2.008835595146e+12       1.936138894686e+09       1.051905526933e+10       1.386727720371e+12       4.622425723497e+11       3.493499587839e-08       2.919816087258e+09       3.410938325768e+12       2.085914882016e-04       5.887302410361e-02 
       9.179338130591e+05       8.959397639299e-10       5.044616022806e-01       1.821308456931e+06       1.417310196008e+04       1.544020529394e-02       1.300998369820e+10       2.911980756466e-01       1.953558567141e+12       1.896042378160e+09       1.030121063298e+10       1.348569203480e+12       4.495230667346e+11       3.493499587839e-08       2.839471654884e+09       3.317164495287e+12       2.086771794746e-04       5.888642922747e-02 
       9.115528947365e+05       9.085191021481e-10       5.079895844101e-01       1.796098347717e+06       1.417309843210e+04       1.554828355618e-02       1.291954307627e+10       2.932342135504e-01       1.899802591980e+12       1.856776239713e+09       1.008787744615e+10       1.311460690952e+12       4.371535625740e+11       3.493499587839e-08       2.761338052791e+09       3.225969274671e+12       2.087629256580e-04       5.890008521208e-02 
       9.052163323516e+05       9.212750044688e-10       5.115422168547e-01       1.771237348579e+06       1.417309487947e+04       1.565711832169e-02       1.282973113796e+10       2.952845728856e-01       1.847525815042e+12       1.818323282670e+09       9.878962279210e+09       1.275373289950e+12       4.251244289216e+11       3.493499587839e-08       2.685354445839e+09       3.137281745000e+12       2.088487271571e-04       5.891399366391e-02 
       8.989238175712e+05       9.342099480001e-10       5.151196715269e-01       1.746720623931e+06       1.417309130202e+04       1.576671488536e-02       1.274054351308e+10       2.973492527607e-01       1.796687533415e+12       1.780666666487e+09       9.674373637369e+09       1.240278902675e+12       4.134262998444e+11       3.493499587839e-08       2.611461672879e+09       3.051032938066e+12       2.089345843805e-04       5.892815620037e-02 
       8.926750442055e+05       9.473264445782e-10       5.187221215328e-01       1.722543405174e+06       1.417308769957e+04       1.587707857914e-02       1.265197586183e+10       2.994283529713e-01       1.747248164199e+12       1.743789899382e+09       9.474021920659e+09       1.206150204489e+12       4.020500671305e+11       3.493499587839e-08       2.539602200691e+09       2.967155782709e+12       2.090204977394e-04       5.894257444992e-02 
       8.864697081929e+05       9.606270412542e-10       5.223497411862e-01       1.698700989767e+06       1.417308407195e+04       1.598821477231e-02       1.256402387454e+10       3.015219740056e-01       1.699169213695e+12       1.707676831104e+09       9.277819384675e+09       1.172960622647e+12       3.909868731972e+11       3.493499587839e-08       2.469720079188e+09       2.885585052637e+12       2.091064676483e-04       5.895725005216e-02 
       8.803075075857e+05       9.741143207870e-10       5.260027060067e-01       1.675188740312e+06       1.417308041898e+04       1.610012887170e-02       1.247668327153e+10       3.036302170487e-01       1.652413247427e+12       1.672311645869e+09       9.085680102147e+09       1.140684315597e+12       3.802281041947e+11       3.493499587839e-08       2.401760897852e+09       2.806257315670e+12       2.091924945248e-04       5.897218465785e-02 
       8.741881425349e+05       9.877909021433e-10       5.296811927383e-01       1.652002083652e+06       1.417307674049e+04       1.621282632200e-02       1.238994980285e+10       3.057531839875e-01       1.606943860998e+12       1.637678855425e+09       8.897519925310e+09       1.109296152869e+12       3.697653832992e+11       3.493499587839e-08       2.335671743372e+09       2.729110884391e+12       2.092785787893e-04       5.898737992902e-02 
       8.681113152760e+05       1.001659441005e-09       5.333853793472e-01       1.629136509980e+06       1.417307303631e+04       1.632631260599e-02       1.230381924813e+10       3.078909774159e-01       1.562725651748e+12       1.603763292277e+09       8.713256449052e+09       1.078771695502e+12       3.595905641907e+11       3.493499587839e-08       2.271401158447e+09       2.654085768149e+12       2.093647208656e-04       5.900283753906e-02 
       8.620767301144e+05       1.015722630283e-09       5.371154450422e-01       1.606587571962e+06       1.417306930624e+04       1.644059324484e-02       1.221828741628e+10       3.100437006389e-01       1.519724191183e+12       1.570550103035e+09       8.532808974824e+09       1.049087177020e+12       3.496957247102e+11       3.493499587839e-08       2.208899101714e+09       2.581123626382e+12       2.094509211804e-04       5.901855917273e-02 
       8.560840934108e+05       1.029983200638e-09       5.408715702706e-01       1.584350883872e+06       1.417306555012e+04       1.655567379832e-02       1.213335014539e+10       3.122114576782e-01       1.477905998175e+12       1.538024741920e+09       8.356098475300e+09       1.020219484925e+12       3.400731606918e+11       3.493499587839e-08       2.148116908797e+09       2.510167723226e+12       2.095371801636e-04       5.903454652627e-02 
       8.501331135672e+05       1.044443921011e-09       5.446539367367e-01       1.562422120738e+06       1.417306176775e+04       1.667155986516e-02       1.204900330246e+10       3.143943532768e-01       1.437238512892e+12       1.506172964384e+09       8.183047559764e+09       9.921461427017e+11       3.307153799640e+11       3.493499587839e-08       2.089007254405e+09       2.441162883372e+12       2.096234982483e-04       5.905080130749e-02 
       8.442235010127e+05       1.059107599157e-09       5.484627274054e-01       1.540797017501e+06       1.417305795896e+04       1.678825708323e-02       1.196524278323e+10       3.165924929040e-01       1.397690071444e+12       1.474980820876e+09       8.013580440218e+09       9.648452923190e+11       3.216150965161e+11       3.493499587839e-08       2.031524115494e+09       2.374055449139e+12       2.097098758708e-04       5.906732523582e-02 
       8.383549681891e+05       1.073977082190e-09       5.522981265149e-01       1.519471368183e+06       1.417305412356e+04       1.690577112986e-02       1.188206451195e+10       3.188059827602e-01       1.359229881234e+12       1.444434650735e+09       7.847622898191e+09       9.382956772094e+11       3.127652248256e+11       3.493499587839e-08       1.975622735428e+09       2.308793238727e+12       2.097963134705e-04       5.908412004238e-02 
       8.325272295371e+05       1.089055257134e-09       5.561603195765e-01       1.498441025071e+06       1.417305026137e+04       1.702410772215e-02       1.179946444124e+10       3.210349297823e-01       1.321827996979e+12       1.414521076201e+09       7.685102252235e+09       9.124766257192e+11       3.041588743415e+11       3.493499587839e-08       1.921259589133e+09       2.245325505615e+12       2.098828114902e-04       5.910118747007e-02 
       8.267400014827e+05       1.104345051481e-09       5.600494933969e-01       1.477701897908e+06       1.417304637219e+04       1.714327261715e-02       1.171743855181e+10       3.232794416486e-01       1.285455297396e+12       1.385226996562e+09       7.525947326093e+09       8.873680350139e+11       2.957893441189e+11       3.493499587839e-08       1.868392349209e+09       2.183602899082e+12       2.099693703758e-04       5.911852927363e-02 
       8.209930024229e+05       1.119849433758e-09       5.639658360778e-01       1.457249953100e+06       1.417304245585e+04       1.726327161224e-02       1.163598285234e+10       3.255396267836e-01       1.250083462530e+12       1.356539582415e+09       7.370088417530e+09       8.629503554258e+11       2.876501176018e+11       3.493499587839e-08       1.816979852971e+09       2.123577425809e+12       2.100559905766e-04       5.913614721974e-02 
