* He4 energy levels from quantum defect formulae. 
* Tables taken from Drake.
* 
* nmax =       30
* lmax =        6
* 
*  n   S   L   J            Energy [eV]  
  14   1   0   1        7.245710465532e-02
  14   1   1   0        7.009839608633e-02
  14   1   1   1        7.009869359188e-02
  14   1   1   2        7.009872238284e-02
  14   1   2   1        6.944509091289e-02
  14   1   2   2        6.944513822828e-02
  14   1   2   3        6.944514769137e-02
  14   1   3   2        6.942110823529e-02
  14   1   3   3        6.942114606799e-02
  14   1   3   4        6.942113660981e-02
  14   1   4   3        6.941799660138e-02
  14   1   4   4        6.941802497400e-02
  14   1   4   5        6.941800605892e-02
  14   1   5   4        6.941724000469e-02
  14   1   5   5        6.941725891946e-02
  14   1   5   6        6.941724946208e-02
  14   1   6   5        6.941699411343e-02
  14   1   6   6        6.941701302810e-02
  14   1   6   7        6.941700357077e-02
  15   1   0   1        6.293604243815e-02
  15   1   1   0        6.102373924122e-02
  15   1   1   1        6.102398868312e-02
  15   1   1   2        6.102400427329e-02
  15   1   2   1        6.049277842087e-02
  15   1   2   2        6.049282458202e-02
  15   1   2   3        6.049282458202e-02
  15   1   3   2        6.047325698965e-02
  15   1   3   3        6.047328774885e-02
  15   1   3   4        6.047328005905e-02
  15   1   4   3        6.047071943632e-02
  15   1   4   4        6.047074250427e-02
  15   1   4   5        6.047073481495e-02
  15   1   5   4        6.047010429593e-02
  15   1   5   5        6.047011967433e-02
  15   1   5   6        6.047011198513e-02
  15   1   6   5        6.046990437733e-02
  15   1   6   6        6.046991975564e-02
  15   1   6   7        6.046991206648e-02
  16   1   0   1        5.517540377670e-02
  16   1   1   0        5.360358953516e-02
  16   1   1   1        5.360378847582e-02
  16   1   1   2        5.360380772820e-02
  16   1   2   1        5.316624139235e-02
  16   1   2   2        5.316627308758e-02
  16   1   2   3        5.316627942663e-02
  16   1   3   2        5.315013753989e-02
  16   1   3   3        5.315016288456e-02
  16   1   3   4        5.315015654839e-02
  16   1   4   3        5.314804666731e-02
  16   1   4   4        5.314806567469e-02
  16   1   4   5        5.314805300310e-02
  16   1   5   4        5.314753347199e-02
  16   1   5   5        5.314754614339e-02
  16   1   5   6        5.314753980769e-02
  16   1   6   5        5.314736874420e-02
  16   1   6   6        5.314738141554e-02
  16   1   6   7        5.314737507987e-02
  17   1   0   1        4.876649819649e-02
  17   1   1   0        4.745888476028e-02
  17   1   1   1        4.745905583951e-02
  17   1   1   2        4.745906653199e-02
  17   1   2   1        4.709437620160e-02
  17   1   2   2        4.709440791004e-02
