# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       9.712460020399e+03       7.228447616763e-06       4.415377664184e+01       2.364160006174e+02       1.412945246588e+04       1.454626099887e+00       1.372458716375e+08       2.507863986194e+01       2.449485652178e+04       2.246644661544e+03       1.220603513012e+04       1.690933045343e+04       5.636321234077e+03       3.493499587214e-08       3.565858104286e+01       5.589252534795e+04       3.792306654522e-04       3.601917657898e-01 
       9.644908108456e+03       7.325356788663e-06       4.444138078016e+01       2.333501446084e+02       1.412916486175e+04       1.464783274201e+00       1.362886259056e+08       2.523923764163e+01       2.382053729273e+04       2.200097248954e+03       1.195314273329e+04       1.644383577827e+04       5.481158037081e+03       3.493499587214e-08       3.467693549387e+01       5.445228998877e+04       3.801870937685e-04       3.616699817553e-01 
       9.577825827706e+03       7.423539196080e-06       4.473073717577e+01       2.303251187371e+02       1.412887550535e+04       1.475011213220e+00       1.353380376071e+08       2.540077735846e+01       2.316477989594e+04       2.154514129872e+03       1.170548934939e+04       1.599115463455e+04       5.330265993748e+03       3.493499587214e-08       3.372231147894e+01       5.304966032126e+04       3.811498731607e-04       3.631517463299e-01 
       9.511209913768e+03       7.523011104397e-06       4.502185514484e+01       2.273403692779e+02       1.412858438738e+04       1.485310407935e+00       1.343940604772e+08       2.556326353764e+01       2.252707342072e+04       2.109875329473e+03       1.146296645506e+04       1.555093433290e+04       5.183527541274e+03       3.493499587214e-08       3.279396523580e+01       5.168364350342e+04       3.821190490940e-04       3.646370352656e-01 
       9.445057124950e+03       7.623788978967e-06       4.531474403918e+01       2.243953500949e+02       1.412829149849e+04       1.495681352717e+00       1.334566485726e+08       2.572670071521e+01       2.190692101823e+04       2.066161286668e+03       1.122546777479e+04       1.512283189102e+04       5.040828352555e+03       3.493499587214e-08       3.189117347284e+01       5.035327314422e+04       3.830946673547e-04       3.661258240270e-01 
       9.379364242095e+03       7.725889487451e-06       4.560941324622e+01       2.214895225373e+02       1.412799682928e+04       1.506124545343e+00       1.325257562698e+08       2.589109343790e+01       2.130383951450e+04       2.023352845538e+03       1.099288923434e+04       1.470651376659e+04       4.902057247127e+03       3.493499587214e-08       3.101323280569e+01       4.905760859381e+04       3.840767740524e-04       3.676180877918e-01 
       9.314128068424e+03       7.829329502176e-06       4.590587218903e+01       2.186223553363e+02       1.412770037034e+04       1.516640487019e+00       1.316013382620e+08       2.605644626306e+01       2.071735903402e+04       1.981431246940e+03       1.076512891516e+04       1.430165559742e+04       4.767106104573e+03       3.493499587214e-08       3.015945920940e+01       4.779573425278e+04       3.850654156226e-04       3.691138014520e-01 
       9.249345429377e+03       7.934126102525e-06       4.620413032634e+01       2.157933245032e+02       1.412740211220e+04       1.527229682400e+00       1.306833495576e+08       2.622276375855e+01       2.014702263379e+04       1.940378120290e+03       1.054208700974e+04       1.390794194879e+04       4.635869780298e+03       3.493499587214e-08       2.932918748557e+01       4.656675890013e+04       3.860606388285e-04       3.706129396147e-01 
       9.185013172464e+03       8.040296577353e-06       4.650419715258e+01       2.130019132293e+02       1.412710204537e+04       1.537892639619e+00       1.297717454775e+08       2.639005050267e+01       1.959238594736e+04       1.900175475513e+03       1.032366577791e+04       1.352506606780e+04       4.508246023635e+03       3.493499587214e-08       2.852177074423e+01       4.536981503936e+04       3.870624907635e-04       3.721154766036e-01 
       9.121128167105e+03       8.147858427422e-06       4.680608219780e+01       2.102476117871e+02       1.412680016033e+04       1.548629870305e+00       1.288664816536e+08       2.655831108402e+01       1.905301683873e+04       1.860805695168e+03       1.010976950397e+04       1.315272964437e+04       4.384135398194e+03       3.493499587214e-08       2.773657989998e+01       4.420405826217e+04       3.880710188536e-04       3.736213864596e-01 
       9.057687304485e+03       8.256829367869e-06       4.710979502777e+01       2.075299174322e+02       1.412649644750e+04       1.559441889611e+00       1.279675140258e+08       2.672755010143e+01       1.852849506572e+04       1.822251526721e+03       9.900304454815e+03       1.279064257893e+04       4.263441204410e+03       3.493499587214e-08       2.697300318195e+01       4.306866662941e+04       3.890862708596e-04       3.751306429424e-01 
       8.994687497395e+03       8.367227330705e-06       4.741534524393e+01       2.048483343076e+02       1.412619089728e+04       1.570329216235e+00       1.270747988405e+08       2.689777216386e+01       1.801841195265e+04       1.784496074996e+03       9.695178838824e+03       1.243852275642e+04       4.146069404221e+03       3.493499587214e-08       2.623044565728e+01       4.196284006859e+04       3.901082948793e-04       3.766432195315e-01 
       8.932125680090e+03       8.479070467329e-06       4.772274248342e+01       2.022023733486e+02       1.412588350004e+04       1.581292372448e+00       1.261882926482e+08       2.706898189026e+01       1.752237007200e+04       1.747522794766e+03       9.494302765683e+03       1.209609582654e+04       4.031928547816e+03       3.493499587214e-08       2.550832876771e+01       4.088579978780e+04       3.911371393502e-04       3.781590894273e-01 
       8.869998808133e+03       8.592377151079e-06       4.803199641910e+01       1.995915521893e+02       1.412557424611e+04       1.592331884112e+00       1.253079523014e+08       2.724118390953e+01       1.703998293482e+04       1.711315483512e+03       9.297588206991e+03       1.176309499008e+04       3.920929702404e+03       3.493499587214e-08       2.480608987891e+01       3.983678770532e+04       3.921728530514e-04       3.796782255529e-01 
       8.808303858248e+03       8.707165979811e-06       4.834311675949e+01       1.970153950701e+02       1.412526312577e+04       1.603448280711e+00       1.244337349526e+08       2.741438286035e+01       1.657087468971e+04       1.675858274318e+03       9.104948957694e+03       1.143926079104e+04       3.812986382937e+03       3.493499587214e-08       2.412318184223e+01       3.881506589464e+04       3.932154851064e-04       3.812006005548e-01 
       8.747037828177e+03       8.823455778497e-06       4.865611324886e+01       1.944734327472e+02       1.412495012928e+04       1.614642095371e+00       1.235655980520e+08       2.758858339110e+01       1.611467983002e+04       1.641135628925e+03       8.916300598326e+03       1.112434091461e+04       3.708014484748e+03       3.493499587214e-08       2.345907256847e+01       3.781991604449e+04       3.942650849854e-04       3.827261868050e-01 
       8.686197736531e+03       8.941265601865e-06       4.897099566715e+01       1.919652024022e+02       1.412463524686e+04       1.625913864889e+00       1.227034993458e+08       2.776379015977e+01       1.567104290919e+04       1.607132330920e+03       8.731560458019e+03       1.081808999055e+04       3.605932218032e+03       3.493499587214e-08       2.281324461349e+01       3.685063893333e+04       3.953217025073e-04       3.842549564017e-01 
       8.625780622644e+03       9.060614737052e-06       4.928777383004e+01       1.894902475541e+02       1.412431846870e+04       1.637264129752e+00       1.218473968738e+08       2.794000783381e+01       1.523961826382e+04       1.573833479073e+03       8.550647578295e+03       1.052026940212e+04       3.506660044142e+03       3.493499587214e-08       2.218519477505e+01       3.590655391812e+04       3.963853878429e-04       3.857868811714e-01 
       8.565783546429e+03       9.181522706301e-06       4.960645758890e+01       1.870481179717e+02       1.412399978494e+04       1.648693434168e+00       1.209972489674e+08       2.811724109005e+01       1.482006974443e+04       1.541224480807e+03       8.373482677589e+03       1.023064710018e+04       3.410120613627e+03       3.493499587214e-08       2.157443370093e+01       3.498699843675e+04       3.974561915166e-04       3.873219326703e-01 
       8.506203588238e+03       9.304009269676e-06       4.992705683083e+01       1.846383695876e+02       1.412367918570e+04       1.660202326088e+00       1.201530142477e+08       2.829549461458e+01       1.441207045367e+04       1.509291045808e+03       8.199988116523e+03       9.948997422437e+03       3.316238705984e+03       3.493499587214e-08       2.098048550767e+01       3.409132752398e+04       3.985341644093e-04       3.888600821856e-01 
       8.447037848716e+03       9.428094427813e-06       5.024958147861e+01       1.822605644136e+02       1.412335666105e+04       1.671791357231e+00       1.193146516234e+08       2.847477310264e+01       1.401530249158e+04       1.478019179760e+03       8.030087863893e+03       9.675100917672e+03       3.224941171066e+03       3.493499587214e-08       2.040288740994e+01       3.321891334035e+04       3.996193577607e-04       3.904013007373e-01 
       8.388283448665e+03       9.553798424698e-06       5.057404149074e+01       1.799142704564e+02       1.412303220104e+04       1.683461083113e+00       1.184821202891e+08       2.865508125848e+01       1.362945670807e+04       1.447395178218e+03       7.863707463356e+03       9.408744174798e+03       3.136156872095e+03       3.493499587214e-08       1.984118936002e+01       3.236914471384e+04       4.007118231719e-04       3.919455590802e-01 
       8.329937528897e+03       9.681141750474e-06       5.090044686143e+01       1.775990616355e+02       1.412270579566e+04       1.695212063069e+00       1.176553797227e+08       2.883642379526e+01       1.325423246203e+04       1.417405620601e+03       7.700774000815e+03       9.149719656618e+03       3.049816630255e+03       3.493499587214e-08       1.929495369725e+01       3.154142669380e+04       4.018116126079e-04       3.934928277050e-01 
       8.271997250100e+03       9.810145144281e-06       5.122880762057e+01       1.753145177017e+02       1.412237743491e+04       1.707044860281e+00       1.168343896839e+08       2.901880543496e+01       1.288933738717e+04       1.388037364317e+03       7.541216072474e+03       8.897825538164e+03       2.965853170802e+03       3.493499587214e-08       1.876375480708e+01       3.073518011697e+04       4.029187783999e-04       3.950430768407e-01 
       8.214459792699e+03       9.940829597127e-06       5.155913383377e+01       1.730602241566e+02       1.412204710869e+04       1.718960041803e+00       1.160191102121e+08       2.920223090819e+01       1.253448716426e+04       1.359277539001e+03       7.384963753557e+03       8.652865549479e+03       2.884201070662e+03       3.493499587214e-08       1.824717878957e+01       2.994984118512e+04       4.040333732483e-04       3.965962764558e-01 
       8.157322356718e+03       1.007321635479e-05       5.189143560230e+01       1.708357721736e+02       1.412171480692e+04       1.730958178589e+00       1.152095016245e+08       2.938670495416e+01       1.218940529970e+04       1.331113540877e+03       7.231948567675e+03       8.414648822737e+03       2.804796707464e+03       3.493499587214e-08       1.774482313694e+01       2.918486105416e+04       4.051554502249e-04       3.981523962607e-01 
       8.100582161641e+03       1.020732692074e-05       5.222572306312e+01       1.686407585198e+02       1.412138051946e+04       1.743039845516e+00       1.144055245142e+08       2.957223232046e+01       1.185382291007e+04       1.303533027241e+03       7.082103456824e+03       8.182989743556e+03       2.727578209985e+03       3.493499587214e-08       1.725629642005e+01       2.843970543415e+04       4.062850627756e-04       3.997114057094e-01 
       8.044236446285e+03       1.034318305912e-05       5.256200638886e+01       1.664747854789e+02       1.412104423614e+04       1.755205621416e+00       1.136071397482e+08       2.975881776302e+01       1.152747851275e+04       1.276523911047e+03       6.935362752010e+03       7.957707806417e+03       2.652485409949e+03       3.493499587214e-08       1.678121798351e+01       2.771385420024e+04       4.074222647229e-04       4.012732740015e-01 
       7.988282468656e+03       1.048080679773e-05       5.290029578784e+01       1.643374607751e+02       1.412070594674e+04       1.767456089097e+00       1.128143084653e+08       2.994646604593e+01       1.121011782219e+04       1.250074355616e+03       6.791662144480e+03       7.738627474049e+03       2.579459795165e+03       3.493499587214e-08       1.631921764911e+01       2.700680101402e+04       4.085671102690e-04       4.028379700839e-01 
       7.932717505821e+03       1.062022043105e-05       5.324060150399e+01       1.622283974987e+02       1.412036564102e+04       1.779791835374e+00       1.120269920748e+08       3.013518194134e+01       1.090149355183e+04       1.224172769449e+03       6.650938657544e+03       7.525578040697e+03       2.508444463938e+03       3.493499587214e-08       1.586993542750e+01       2.631805295499e+04       4.097196539975e-04       4.044054626534e-01 
       7.877538853774e+03       1.076144652331e-05       5.358293381694e+01       1.601472140315e+02       1.412002330871e+04       1.792213451095e+00       1.112451522539e+08       3.032497022932e+01       1.060136522149e+04       1.198807801149e+03       6.513130618988e+03       7.318393499140e+03       2.439384080753e+03       3.493499587214e-08       1.543302123773e+01       2.564713016205e+04       4.108799508772e-04       4.059757201583e-01 
       7.822743827306e+03       1.090450791160e-05       5.392730304190e+01       1.580935339746e+02       1.411967893948e+04       1.804721531168e+00       1.104687509463e+08       3.051583569774e+01       1.030949897003e+04       1.173968334449e+03       6.378177634057e+03       7.116912411379e+03       2.372224833164e+03       3.493499587214e-08       1.500813463460e+01       2.499356548458e+04       4.120480562636e-04       4.075487108008e-01 
       7.768329759872e+03       1.104942770896e-05       5.427371952975e+01       1.560669860763e+02       1.411933252300e+04       1.817316674589e+00       1.096977503604e+08       3.070778314212e+01       1.002566737314e+04       1.149643483339e+03       6.246020558993e+03       6.920977782880e+03       2.306914389875e+03       3.493499587214e-08       1.459494454341e+01       2.435690414293e+04       4.132240259028e-04       4.091244025391e-01 
       7.714294003462e+03       1.119622930756e-05       5.462219366696e+01       1.540672041611e+02       1.411898404886e+04       1.829999484469e+00       1.089321129671e+08       3.090081736553e+01       9.749649266275e+03       1.125822587301e+03       6.116601475123e+03       6.730436940275e+03       2.243401859979e+03       3.493499587214e-08       1.419312900208e+01       2.373670339801e+04       4.144079159332e-04       4.107027630897e-01 
       7.660633928474e+03       1.134493638190e-05       5.497273587559e+01       1.520938270600e+02       1.411863350665e+04       1.842770568061e+00       1.081718014982e+08       3.109494317843e+01       9.481229572262e+03       1.102495206633e+03       5.989863663487e+03       6.545141412435e+03       2.181637753311e+03       3.493499587214e-08       1.380237491034e+01       2.313253222976e+04       4.155997828886e-04       4.122837599297e-01 
       7.607346923582e+03       1.149557289203e-05       5.532535661330e+01       1.501464985417e+02       1.411828088591e+04       1.855630536793e+00       1.074167789446e+08       3.129016539851e+01       9.220199133829e+03       1.079651117881e+03       5.865751579990e+03       6.364946814813e+03       2.121573941896e+03       3.493499587214e-08       1.342237778583e+01       2.254397102433e+04       4.167996837013e-04       4.138673602987e-01 
       7.554430395613e+03       1.164816308682e-05       5.568006637332e+01       1.482248672443e+02       1.411792617615e+04       1.868580006289e+00       1.066670085543e+08       3.148648885064e+01       8.966354550647e+03       1.057280309357e+03       5.744210831064e+03       6.189712736965e+03       2.063163622458e+03       3.493499587214e-08       1.305284152692e+01       2.197061126960e+04       4.180076757043e-04       4.154535312019e-01 
       7.501881769420e+03       1.180273150724e-05       5.603687568442e+01       1.463285866086e+02       1.411756936684e+04       1.881619596404e+00       1.059224538310e+08       3.168391836663e+01       8.719498020887e+03       1.035372976753e+03       5.625188149841e+03       6.019302633179e+03       2.006361279963e+03       3.493499587214e-08       1.269347818202e+01       2.141205525888e+04       4.192238166345e-04       4.170422394120e-01 
       7.449698487754e+03       1.195930298974e-05       5.639579511092e+01       1.444573148119e+02       1.411721044742e+04       1.894749931247e+00       1.051830785319e+08       3.188245878516e+01       8.479437187132e+03       1.013919518846e+03       5.508631372815e+03       5.853583716100e+03       1.951122652158e+03       3.493499587214e-08       1.234400772531e+01       2.086791580265e+04       4.204481646352e-04       4.186334514714e-01 
       7.397878011142e+03       1.211790266956e-05       5.675683525265e+01       1.426107147026e+02       1.411684940727e+04       1.907971639215e+00       1.044488466661e+08       3.208211495161e+01       8.245984986531e+03       9.929105332923e+02       5.394489416988e+03       5.692426853294e+03       1.897404695096e+03       3.493499587214e-08       1.200415783857e+01       2.033781594798e+04       4.216807782592e-04       4.202271336956e-01 
       7.346417817764e+03       1.227855598418e-05       5.712000674496e+01       1.407884537363e+02       1.411648623578e+04       1.921285353019e+00       1.037197224930e+08       3.228289171792e+01       8.018959505079e+03       9.723368125068e+02       5.282712257492e+03       5.535706466648e+03       1.845165549600e+03       3.493499587214e-08       1.167366369903e+01       1.982138870546e+04       4.229217164715e-04       4.218232521748e-01 
       7.295315403328e+03       1.244128867673e-05       5.748532025867e+01       1.389902039122e+02       1.411612092227e+04       1.934691709713e+00       1.029956705204e+08       3.248479394246e+01       7.798183835905e+03       9.521893396301e+02       5.173250905670e+03       5.383300434553e+03       1.794364508659e+03       3.493499587214e-08       1.135226777314e+01       1.931827678357e+04       4.241710386521e-04       4.234217727771e-01 
       7.244568280950e+03       1.260612679951e-05       5.785278650007e+01       1.372156417106e+02       1.411575345603e+04       1.948191350724e+00       1.022766555027e+08       3.268782648985e+01       7.583485941457e+03       9.324592845775e+02       5.066057387615e+03       5.235089996761e+03       1.744961985711e+03       3.493499587214e-08       1.103971961585e+01       1.882813233006e+04       4.254288045992e-04       4.250226611505e-01 
       7.194173981032e+03       1.277309671747e-05       5.822241621090e+01       1.354644480312e+02       1.411538382632e+04       1.961784921883e+00       1.015626424394e+08       3.289199423087e+01       7.374698519489e+03       9.131380001710e+02       4.961084723152e+03       5.090959661878e+03       1.696919483813e+03       3.493499587214e-08       1.073577567560e+01       1.835061668040e+04       4.266950745316e-04       4.266258827264e-01 
       7.144130051142e+03       1.294222511177e-05       5.859422016832e+01       1.337363081323e+02       1.411501202236e+04       1.975473073454e+00       1.008535965732e+08       3.309730204225e+01       7.171658872724e+03       8.942170183504e+02       4.858286905254e+03       4.950797117390e+03       1.650199565643e+03       3.493499587214e-08       1.044019910455e+01       1.788540011286e+04       4.279699090922e-04       4.282314027216e-01 
       7.094434055894e+03       1.311353898339e-05       5.896820918489e+01       1.320309115709e+02       1.411463803334e+04       1.989256460162e+00       1.001494833884e+08       3.330375480658e+01       6.974208782117e+03       8.756880464633e+02       4.757618879887e+03       4.814493142174e+03       1.604765824340e+03       3.493499587214e-08       1.015275957407e+01       1.743216161025e+04       4.292533693505e-04       4.298391861413e-01 
       7.045083576832e+03       1.328706565674e-05       5.934439410856e+01       1.303479521436e+02       1.411426184842e+04       2.003135741226e+00       9.945026860924e+07       3.351135741211e+01       6.782194383598e+03       8.575429636323e+02       4.659036526270e+03       4.681941521409e+03       1.560582855145e+03       3.493499587214e-08       9.873233095323e+00       1.699058862804e+04       4.305455168058e-04       4.314491977819e-01 
       6.996076212310e+03       1.346283278335e-05       5.972278582263e+01       1.286871278282e+02       1.411388345670e+04       2.017111580387e+00       9.875591819822e+07       3.372011475262e+01       6.595466048206e+03       8.397738171966e+02       4.562496637547e+03       4.553038963837e+03       1.517616227812e+03       3.493499587214e-08       9.601401844764e+00       1.656037686867e+04       4.318464133900e-04       4.330614022338e-01 
       6.947409577375e+03       1.364086834554e-05       6.010339524575e+01       1.270481407260e+02       1.411350284728e+04       2.031184645942e+00       9.806639835435e+07       3.393003172726e+01       6.413878265528e+03       8.223728192282e+02       4.467956901852e+03       4.427685021294e+03       1.475832459795e+03       3.493499587214e-08       9.337053994461e+00       1.614123006193e+04       4.331561214709e-04       4.346757638843e-01 
       6.899081303651e+03       1.382120066022e-05       6.048623333188e+01       1.254306970055e+02       1.411312000919e+04       2.045355610770e+00       9.738167551163e+07       3.414111324042e+01       6.237289530342e+03       8.053323431196e+02       4.375375883779e+03       4.305782010461e+03       1.435198990158e+03       3.493499587214e-08       9.079983547068e+00       1.573285975128e+04       4.344747038550e-04       4.362922469204e-01 
       6.851089039227e+03       1.400385838264e-05       6.087131107026e+01       1.238345068461e+02       1.411273493146e+04       2.059625152368e+00       9.670171633735e+07       3.435336420154e+01       6.065562232382e+03       7.886449202425e+02       4.284713006219e+03       4.187234936764e+03       1.395684154213e+03       3.493499587214e-08       8.829990175351e+00       1.533498508582e+04       4.358022237906e-04       4.379108153318e-01 
       6.803430448538e+03       1.418887051023e-05       6.125863948538e+01       1.222592843831e+02       1.411234760304e+04       2.073993952877e+00       9.602648773049e+07       3.456678952495e+01       5.898562549132e+03       7.723032366756e+02       4.195928532592e+03       4.071951420373e+03       1.357257158849e+03       3.493499587214e-08       8.586879066127e+00       1.494733261787e+04       4.371387449709e-04       4.395314329141e-01 
       6.756103212254e+03       1.437626638646e-05       6.164822963700e+01       1.207047476533e+02       1.411195801289e+04       2.088462699119e+00       9.535595682008e+07       3.478139412976e+01       5.736160341579e+03       7.563001300004e+02       4.108983549430e+03       3.959841624232e+03       1.319888058545e+03       3.493499587214e-08       8.350460768496e+00       1.456963610604e+04       4.384843315371e-04       4.411540632713e-01 
       6.709105027165e+03       1.456607570477e-05       6.204009262007e+01       1.191706185411e+02       1.411156614991e+04       2.103032082624e+00       9.469009096366e+07       3.499718293965e+01       5.578229052826e+03       7.406285861625e+02       4.023839949331e+03       3.850818184078e+03       1.283547732042e+03       3.493499587214e-08       8.120551046258e+00       1.420163632348e+04       4.398390480814e-04       4.427786698194e-01 
       6.662433606072e+03       1.475832851251e-05       6.243423956472e+01       1.176566227261e+02       1.411117200296e+04       2.117702799665e+00       9.402885774560e+07       3.521416088271e+01       5.424645609502e+03       7.252817363995e+02       3.940460414262e+03       3.744796140375e+03       1.248207859656e+03       3.493499587214e-08       7.896970734378e+00       1.384308087131e+04       4.412029596503e-04       4.444052157891e-01 
       6.616086677675e+03       1.495305521491e-05       6.283068163625e+01       1.161624896302e+02       1.411077556089e+04       2.132475551287e+00       9.337222497562e+07       3.543233289133e+01       5.275290325883e+03       7.102528542309e+02       3.858808399212e+03       3.641692872135e+03       1.213840901212e+03       3.493499587214e-08       7.679545599416e+00       1.349372399710e+04       4.425761317478e-04       4.460336642294e-01 
