Running CLASS version v2.4.3
Computing background
 -> age = 13.795359 Gyr
 -> conformal age = 14165.045412 Mpc
Computing thermodynamics with Y_He=0.2477
 -> calling HyRec version Nov2011,
    by Y. Ali-Haïmoud & C. Hirata
2.502116e+00   9.545016e+00   1.671011e+03    7.206586e-36
2.438268e+00   9.371001e+00   1.646912e+03    6.453353e-36
2.375926e+00   9.201086e+00   1.623007e+03    5.782347e-36
2.314991e+00   9.035008e+00   1.599280e+03    5.183712e-36
2.255389e+00   8.872561e+00   1.575721e+03    4.649043e-36
2.197058e+00   8.713581e+00   1.552323e+03    4.171090e-36
2.139950e+00   8.557933e+00   1.529084e+03    3.743542e-36
2.084023e+00   8.405505e+00   1.506004e+03    3.360875e-36
2.029243e+00   8.256201e+00   1.483083e+03    3.018221e-36
1.975578e+00   8.109938e+00   1.460324e+03    2.711281e-36
1.923001e+00   7.966639e+00   1.437730e+03    2.436241e-36
1.871487e+00   7.826238e+00   1.415306e+03    2.189715e-36
1.821013e+00   7.688671e+00   1.393055e+03    1.968688e-36
1.771557e+00   7.553880e+00   1.370982e+03    1.770474e-36
1.723100e+00   7.421808e+00   1.349093e+03    1.592677e-36
1.675621e+00   7.292404e+00   1.327392e+03    1.433156e-36
1.629101e+00   7.165616e+00   1.305884e+03    1.290002e-36
1.583524e+00   7.041394e+00   1.284574e+03    1.161505e-36
1.538871e+00   6.919692e+00   1.263468e+03    1.046140e-36
1.495125e+00   6.800462e+00   1.242568e+03    9.425401e-37
1.452269e+00   6.683659e+00   1.221880e+03    8.494838e-37
1.410287e+00   6.569239e+00   1.201409e+03    7.658778e-37
1.369164e+00   6.457156e+00   1.181158e+03    6.907439e-37
1.328882e+00   6.347369e+00   1.161131e+03    6.232063e-37
1.289427e+00   6.239834e+00   1.141331e+03    5.624808e-37
1.250783e+00   6.134510e+00   1.121763e+03    5.078656e-37
1.212935e+00   6.031355e+00   1.102428e+03    4.587318e-37
1.175868e+00   5.930329e+00   1.083330e+03    4.145166e-37
1.139567e+00   5.831389e+00   1.064471e+03    3.747155e-37
1.104017e+00   5.734498e+00   1.045853e+03    3.388767e-37
1.069203e+00   5.639614e+00   1.027479e+03    3.065954e-37
1.035112e+00   5.546699e+00   1.009350e+03    2.775089e-37
1.001729e+00   5.455713e+00   9.914666e+02    2.512919e-37
9.690400e-01   5.366619e+00   9.738310e+02    2.276532e-37
9.370306e-01   5.279377e+00   9.564436e+02    2.063314e-37
9.056872e-01   5.193950e+00   9.393051e+02    1.870924e-37
8.749960e-01   5.110302e+00   9.224158e+02    1.697261e-37
8.449434e-01   5.028393e+00   9.057757e+02    1.540440e-37
8.155159e-01   4.948189e+00   8.893846e+02    1.398772e-37
7.867003e-01   4.869652e+00   8.732423e+02    1.270740e-37
7.584832e-01   4.792746e+00   8.573479e+02    1.154984e-37
7.308516e-01   4.717436e+00   8.417008e+02    1.050281e-37
7.037926e-01   4.643687e+00   8.262998e+02    9.555358e-38
6.772935e-01   4.571463e+00   8.111438e+02    8.697629e-38
6.513416e-01   4.500731e+00   7.962312e+02    7.920780e-38
6.259244e-01   4.431457e+00   7.815605e+02    7.216864e-38
6.010296e-01   4.363606e+00   7.671299e+02    6.578739e-38
5.766452e-01   4.297146e+00   7.529376e+02    5.999987e-38
5.527591e-01   4.232045e+00   7.389813e+02    5.474834e-38
5.293595e-01   4.168269e+00   7.252591e+02    4.998090e-38
5.064350e-01   4.105789e+00   7.117684e+02    4.565085e-38
4.839740e-01   4.044571e+00   6.985070e+02    4.171615e-38
4.619653e-01   3.984586e+00   6.854722e+02    3.813897e-38
4.403979e-01   3.925805e+00   6.726615e+02    3.488522e-38
4.192610e-01   3.868196e+00   6.600722e+02    3.192421e-38
3.985440e-01   3.811732e+00   6.477015e+02    2.922829e-38
3.782364e-01   3.756383e+00   6.355466e+02    2.677249e-38
3.583280e-01   3.702123e+00   6.236046e+02    2.453434e-38
3.388088e-01   3.648923e+00   6.118726e+02    2.249355e-38
3.196691e-01   3.596758e+00   6.003475e+02    2.063178e-38
3.008992e-01   3.545601e+00   5.890265e+02    1.893252e-38
2.824898e-01   3.495426e+00   5.779065e+02    1.738081e-38
2.644318e-01   3.446209e+00   5.669845e+02    1.596316e-38
2.467162e-01   3.397925e+00   5.562574e+02    1.466736e-38
2.293343e-01   3.350551e+00   5.457222e+02    1.348238e-38
2.122776e-01   3.304063e+00   5.353759e+02    1.239821e-38
1.955379e-01   3.258439e+00   5.252154e+02    1.140582e-38
1.791071e-01   3.213656e+00   5.152377e+02    1.049702e-38
1.629773e-01   3.169695e+00   5.054398e+02    9.664379e-39
1.471409e-01   3.126533e+00   4.958187e+02    8.901170e-39
1.315904e-01   3.084150e+00   4.863715e+02    8.201288e-39
1.163186e-01   3.042526e+00   4.770952e+02    7.559195e-39
1.013185e-01   3.001644e+00   4.679869e+02    6.969862e-39
8.658325e-02   2.961483e+00   4.590438e+02    6.428721e-39
7.210616e-02   2.922025e+00   4.502629e+02    5.931619e-39
5.788081e-02   2.883254e+00   4.416415e+02    5.474783e-39
4.390092e-02   2.845152e+00   4.331768e+02    5.054779e-39
